GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0000252	Atha__AT2G40670, Atha__AT3G56380	HOG0010022	Atha__AT4G33150	6	0.1617465960663471	0.9838631727749384	9.817901495774504e-05	1.0	0.0	0.04806269074028594	0.0
HOG0000303	Atha__AT1G17970, Atha__AT1G73760	HOG0007279	Atha__AT4G16440	9	0.3979334503261897	0.9560597764745272	5.266370949732945e-06	0.9344444444444444	2.155031274835775e-05	0.010605634619198409	0.0004552599996421692
HOG0000316	Atha__AT2G18700	HOG0009339	Atha__AT5G53480	6	0.4236303697289521	0.9850604951562963	8.411613090650405e-05	1.0	0.0	0.04475169794701365	0.0
HOG0000317	Atha__AT1G60140, Atha__AT1G70290, Atha__AT1G23870	HOG0007315	Atha__AT4G12450, Atha__AT4G22560, Atha__AT1G62520	9	3.388537874075081	0.9409417987448369	1.4915680938081985e-05	0.9669444444444444	1.9361963037459243e-06	0.018685226964131586	4.1104272477434426e-05
HOG0000317	Atha__AT1G60140, Atha__AT1G70290, Atha__AT1G23870	HOG0010325	Atha__AT1G48530, Atha__AT3G53970	9	2.4057051985283158	0.9117535466675823	6.156843760976122e-05	0.9669444444444444	1.9361963037459243e-06	0.03860675724382068	4.1104272477434426e-05
HOG0000317	Atha__AT1G60140, Atha__AT1G70290, Atha__AT1G23870	HOG0012644	Atha__AT1G16020, Atha__AT1G80910	6	0.5775478784942757	0.9917102505104856	2.584152275951735e-05	1.0	0.0	0.02498084741385282	0.0
HOG0000353	Atha__AT5G47640	HOG0014366	Atha__AT4G00300	3	0.6062096601861162	0.999999994225163	4.837823170951294e-05	1.0	0.0	0.034301077141981544	0.0
HOG0000361	Atha__AT4G00720	HOG0008850	Atha__AT1G67080	9	1.1192588767522909	0.8989263493971059	9.954157106045394e-05	0.9344444444444444	2.155031274835775e-05	0.04839374192994246	0.0004552599996421692
HOG0000361	Atha__AT4G00720	HOG0013400	Atha__AT5G11030	9	1.2789522991398052	0.939181645510498	1.6542330874563566e-05	0.9344444444444444	2.155031274835775e-05	0.019748697666988353	0.0004552599996421692
HOG0000385	Atha__AT3G18010	HOG0006255	Atha__AT1G80060, Atha__AT5G25340, Atha__AT4G32270	5	0.9622451013056216	0.9977410440705926	4.559792434343863e-05	0.9999999999999998	1.4042654220543672e-24	0.03329130013867245	2.9875515948321713e-23
HOG0000385	Atha__AT3G18010	HOG0011068	Atha__AT5G18400	5	0.3676074800336698	0.9984630456906732	2.558471982309125e-05	0.9999999999999998	1.4042654220543672e-24	0.024846562762842545	2.9875515948321713e-23
HOG0000385	Atha__AT3G18010	HOG0012255	Atha__AT4G33060	5	0.1335719157460064	0.9989762491763686	1.3906367291133988e-05	0.9999999999999998	1.4042654220543672e-24	0.01800203673149967	2.9875515948321713e-23
HOG0000393		HOG0006322	Atha__AT1G77180	6	0.8107929441764922	0.989959814583698	3.792922852781293e-05	1.0	0.0	0.030381601199026807	0.0
HOG0000393		HOG0010022	Atha__AT4G33150	6	0.4609266070270188	0.984834519955032	8.66866686403605e-05	1.0	0.0	0.04538321427420085	0.0
HOG0000404	Atha__AT5G57610	HOG0008982	Atha__AT3G14860	9	0.9927923420950376	0.9719398237359292	1.089041087572195e-06	0.9025	8.762523965086177e-05	0.004420223663597443	0.0018367559349330518
HOG0000406	Atha__AT3G46920	HOG0010559	Atha__AT1G03010	9	0.3517979121703511	0.927586758231486	3.0613486635534495e-05	0.9344444444444444	2.155031274835775e-05	0.027269695135799927	0.0004552599996421692
HOG0000410		HOG0014369	Atha__AT4G34412	3	0.4220928667830977	0.9999999912030868	5.970975324899324e-05	1.0	0.0	0.03805248264604934	0.0
HOG0000424	Atha__AT5G42630	HOG0009138	Atha__AT3G10540, Atha__AT5G04510	9	1.0620601428272438	0.9627417907451986	2.948506422862107e-06	1.0	0.0	0.0076912425777802395	0.0
HOG0000424	Atha__AT5G42630	HOG0012240	Atha__AT4G00030	9	1.528304014393253	0.9017578612348564	9.001025371791579e-05	0.9669444444444444	1.9361963037459243e-06	0.046189828848401074	4.1104272477434426e-05
HOG0000434	Atha__AT1G77810, Atha__AT1G22015	HOG0014849		6	3.754302614764416	0.9961424065851466	5.587576337322875e-06	1.0	0.0	0.010960005473988997	0.0
HOG0000435	Atha__AT1G32930	HOG0008845	Atha__AT1G22880, Atha__AT1G71380	5	0.6395905031138475	0.9982922886804788	2.9966304703587747e-05	0.9999999999999998	1.4042654220543672e-24	0.0269683184178058	2.9875515948321713e-23
HOG0000438		HOG0010889	Atha__AT3G63190	6	0.8975345237105637	0.986808434708763	6.554561640449695e-05	1.0	0.0	0.039848605691386506	0.0
HOG0000438		HOG0011468		3	0.8833986103781255	0.999999997492157	3.188087989356708e-05	1.0	0.0	0.027815730418135898	0.0
HOG0000455	Atha__AT5G19780, Atha__AT5G19770	HOG0007227	Atha__AT4G01320	4	1.8381200578555443	0.9998902440526484	5.4879479554403865e-05	1.0	0.0	0.036491763760337935	0.0
HOG0000468		HOG0007685	Atha__AT3G20050	4	0.3392351708377812	0.9998900108571422	5.4996083713509954e-05	1.0	0.0	0.036520815588572876	0.0
HOG0000480	Atha__AT2G48150, Atha__AT3G63080	HOG0007359	Atha__AT4G16444	9	1.1694705116772648	0.9266611898364808	3.2017311576785994e-05	0.9344444444444444	2.155031274835775e-05	0.027872669864933117	0.0004552599996421692
HOG0000494	Atha__AT4G35190	HOG0007726	Atha__AT3G54220	9	0.5436120112145095	0.957782425874415	4.575284757002795e-06	1.0	0.0	0.009778988986586147	0.0
HOG0000494	Atha__AT4G35190	HOG0008471	Atha__AT4G00234, Atha__AT4G00290	9	5.614670535453803	0.9004420627702263	9.435342603269596e-05	0.9669444444444444	1.9361963037459243e-06	0.04717283400481818	4.1104272477434426e-05
HOG0000494	Atha__AT4G35190	HOG0013786	Atha__AT5G20220	9	3.135139159541904	0.985664542605582	1.0323056920519933e-07	0.9669444444444444	1.9361963037459243e-06	0.0011491712670952748	4.1104272477434426e-05
HOG0000506	Atha__AT1G34790, Atha__AT1G08290	HOG0008732	Atha__AT1G06310, Atha__AT1G06290	9	0.2981977227038282	0.9238730756426052	3.6526058461730034e-05	0.9344444444444444	2.155031274835775e-05	0.029812788149291395	0.0004552599996421692
HOG0000506	Atha__AT1G34790, Atha__AT1G08290	HOG0008785	Atha__AT1G55535, Atha__AT3G13420	9	1.0725250820373462	0.9059155162612504	7.723224418442178e-05	0.9669444444444444	1.9361963037459243e-06	0.04304573794058271	4.1104272477434426e-05
HOG0000506	Atha__AT1G34790, Atha__AT1G08290	HOG0012150	Atha__AT4G03200	9	0.4089439513873299	0.9304367096307006	2.656858060585589e-05	0.9344444444444444	2.155031274835775e-05	0.025331267403041462	0.0004552599996421692
HOG0000506	Atha__AT1G34790, Atha__AT1G08290	HOG0014250	Atha__AT2G17525	5	0.5375311911471915	0.9983772420292764	2.775754479240391e-05	0.9999999999999998	1.4042654220543672e-24	0.025924875497176997	2.9875515948321713e-23
HOG0000508	Atha__AT3G07620, Atha__AT5G03795	HOG0002373	Atha__AT4G19640, Atha__AT5G45130	6	3.2052548680010773	0.9952417756077084	8.503764610779837e-06	1.0	0.0	0.01375524699953137	0.0
HOG0000508	Atha__AT3G07620, Atha__AT5G03795	HOG0017296		3	4.218903295805935	0.9999999971920008	3.3734836551386634e-05	1.0	0.0	0.028651022815137442	0.0
HOG0000545	Atha__AT2G38910	HOG0003721	Atha__AT2G21480, Atha__AT4G39110	8	1.5013419978431306	0.9823869102476794	1.7188825275439665e-06	0.9529478458049888	3.3143960262001043e-05	0.005757275528653022	0.0006999105695145342
HOG0000545	Atha__AT2G38910	HOG0011098	Atha__AT5G45960	5	1.8832421927463043	0.9979989184808152	3.801429622491913e-05	0.9999999999999998	1.4042654220543672e-24	0.030412950939664587	2.9875515948321713e-23
HOG0000545	Atha__AT2G38910	HOG0011893	Atha__AT2G40230	5	1.4453462744084336	0.997371123549818	5.7251515539940536e-05	0.9999999999999998	1.4042654220543672e-24	0.03726460213283333	2.9875515948321713e-23
HOG0000568	Atha__AT1G16030	HOG0001969	Atha__AT1G54340, Atha__AT1G65930	9	1.1946230685527286	0.904243674740242	8.220129393417846e-05	0.9344444444444444	2.155031274835775e-05	0.04427871459571713	0.0004552599996421692
HOG0000584	Atha__AT1G06400, Atha__AT1G16920	HOG0007698	Atha__AT3G62470, Atha__AT3G62540, Atha__AT5G14820	6	1.389775118672471	0.993572320092388	1.5526466413456932e-05	1.0	0.0	0.019072419785023075	0.0
HOG0000584	Atha__AT1G06400, Atha__AT1G16920	HOG0011342	Atha__AT5G39785	6	3.2212771463253307	0.994619630113144	1.0875170803522774e-05	1.0	0.0	0.01571786532238258	0.0
HOG0000584	Atha__AT1G06400, Atha__AT1G16920	HOG0013030	Atha__AT3G48420	6	0.7194086911811094	0.9839324869978144	9.733511097489944e-05	1.0	0.0	0.047872042973725805	0.0
HOG0000584	Atha__AT1G06400, Atha__AT1G16920	HOG0013066	Atha__AT3G17590	6	0.906576054873492	0.994272733360392	1.232415255442586e-05	1.0	0.0	0.016870392023928902	0.0
HOG0000584	Atha__AT1G06400, Atha__AT1G16920	HOG0013592	Atha__AT5G23290	6	0.4698041014428011	0.9893463938946984	4.271430553366494e-05	1.0	0.0	0.03220749977736952	0.0
HOG0000584	Atha__AT1G06400, Atha__AT1G16920	HOG0013782	Atha__AT5G08740	6	0.9296101103257636	0.9880614782050336	5.366225046784176e-05	1.0	0.0	0.03608585607649753	0.0
HOG0000590	Atha__AT1G78290, Atha__AT4G40010	HOG0006736	Atha__AT5G20920	8	1.1268675498802154	0.9362018543201504	8.316648749670442e-05	0.9529478458049888	3.3143960262001043e-05	0.04450790687262013	0.0006999105695145342
HOG0000590	Atha__AT1G78290, Atha__AT4G40010	HOG0008351	Atha__AT5G57210, Atha__AT2G19240, Atha__AT4G29950	9	1.0996706356394017	0.9391307167917508	1.659121132020253e-05	0.9669444444444444	1.9361963037459243e-06	0.01978573288759169	4.1104272477434426e-05
HOG0000590	Atha__AT1G78290, Atha__AT4G40010	HOG0010694	Atha__AT3G15180	6	1.6188963503278115	0.9952739519855412	8.389053724528319e-06	1.0	0.0	0.013653628582312918	0.0
HOG0000590	Atha__AT1G78290, Atha__AT4G40010	HOG0014953		6	3.951699363761272	0.9910570319395176	3.0081110194965365e-05	1.0	0.0	0.027013191645484755	0.0
HOG0000592	Atha__AT3G50500, Atha__AT5G66880	HOG0008346	Atha__AT2G17265, Atha__AT4G35295	5	3.2238951117932357	0.999278982931198	8.218662550778425e-06	0.9999999999999998	1.4042654220543672e-24	0.01351317400963738	2.9875515948321713e-23
HOG0000599	Atha__AT5G64260, Atha__AT5G09440	HOG0013419	Atha__AT5G62070, Atha__AT5G07240	6	3.2448937613371807	0.988779262640228	4.739207138326359e-05	1.0	0.0	0.03392870177936989	0.0
HOG0000629	Atha__AT4G13600	HOG0004686	Atha__AT2G37270, Atha__AT3G11940	4	0.1028261475131343	0.999923666220194	3.816761828645544e-05	1.0	0.0	0.0304713702862695	0.0
HOG0000629	Atha__AT4G13600	HOG0004875	Atha__AT1G57680	4	0.6570984839396222	0.9999587491851368	2.0625620139713703e-05	1.0	0.0	0.02218793899805989	0.0
HOG0000629	Atha__AT4G13600	HOG0011294	Atha__AT5G08650	4	0.1379033171894634	0.9998310468201886	8.448015835427204e-05	1.0	0.0	0.04485687221474265	0.0
HOG0000632		HOG0016001		3	3.672017243252033	0.9999999994435248	1.5017684856424862e-05	1.0	0.0	0.018757029817856936	0.0
HOG0000646	Atha__AT1G17580, Atha__AT5G20490	HOG0007149	Atha__AT2G40780	4	1.3587970254022057	0.9998734437857656	6.328010930334307e-05	1.0	0.0	0.03915098488201061	0.0
HOG0000647	Atha__AT4G28710, Atha__AT1G04160, Atha__AT5G43900	HOG0008717	Atha__AT1G55080, Atha__AT1G29580	6	2.099342119529827	0.9912802500914936	2.859604801706297e-05	1.0	0.0	0.02633629965087722	0.0
HOG0000647	Atha__AT4G28710, Atha__AT1G04160, Atha__AT5G43900	HOG0008961	Atha__AT3G07170, Atha__AT5G48680	6	1.665657017657172	0.9863382955737428	7.031201609250541e-05	1.0	0.0	0.04119103862038993	0.0
HOG0000647	Atha__AT4G28710, Atha__AT1G04160, Atha__AT5G43900	HOG0010787	Atha__AT3G49490	4	6.905224000249669	0.9998879641323634	5.601950291067581e-05	1.0	0.0	0.036860988665287864	0.0
HOG0000647	Atha__AT4G28710, Atha__AT1G04160, Atha__AT5G43900	HOG0012100	Atha__AT4G30993	4	2.854638472169847	0.9999891628740968	5.418577632032581e-06	1.0	0.0	0.010776970248755867	0.0
HOG0000666	Atha__AT2G43050, Atha__AT3G59010	HOG0008675	Atha__AT1G36980	3	0.8269938106957264	0.99999999983748	8.115840932502657e-06	1.0	0.0	0.013428008925516755	0.0
HOG0000667	Atha__AT1G23200	HOG0008691	Atha__AT1G04530	5	2.2904548920178454	0.9973748209209028	5.713071282677783e-05	0.9999999999999998	1.4042654220543672e-24	0.037223233109097684	2.9875515948321713e-23
HOG0000667	Atha__AT1G23200	HOG0014490	Atha__AT1G55040	5	1.3198578687198617	0.9984185346312658	2.67045070371912e-05	0.9999999999999998	1.4042654220543672e-24	0.0253920129104787	2.9875515948321713e-23
HOG0000671	Atha__AT4G38190	HOG0000672	Atha__AT2G33100	9	1.0963799799580336	0.9289925753061586	2.8566716998582133e-05	0.9025	8.762523965086177e-05	0.02632656337560309	0.0018367559349330518
HOG0000671	Atha__AT4G38190	HOG0007439	Atha__AT1G08540	4	2.728083493931998	0.9998671749780852	6.641471641466448e-05	1.0	0.0	0.040081427030283674	0.0
HOG0000671	Atha__AT4G38190	HOG0008674	Atha__AT1G79960	5	6.856485321979025	0.9972938101182646	5.979697525503953e-05	0.9999999999999998	1.4042654220543672e-24	0.03807852803303714	2.9875515948321713e-23
HOG0000679	Atha__AT2G26450, Atha__AT4G33230	HOG0004943	Atha__AT1G79380	6	1.611755805699898	0.9853417011160198	8.097162127052996e-05	1.0	0.0	0.04396439848204362	0.0
HOG0000683	Atha__AT4G00990	HOG0002872	Atha__AT2G44610	5	0.1207284170058227	0.997159618214986	6.43019905115207e-05	0.9999999999999998	1.4042654220543672e-24	0.03945702977422243	2.9875515948321713e-23
HOG0000683	Atha__AT4G00990	HOG0008353	Atha__AT2G25920	4	0.4271248054755774	0.999927602835137	3.619923762387956e-05	1.0	0.0	0.02967490124990839	0.0
HOG0000683	Atha__AT4G00990	HOG0009218	Atha__AT5G03940	4	0.0793065550710291	0.99996266554603	1.86674012209176e-05	1.0	0.0	0.021089613457963473	0.0
HOG0000683	Atha__AT4G00990	HOG0010158	Atha__AT4G24380	5	0.6607274522327551	0.9988616621398828	1.6305871358984757e-05	0.9999999999999998	1.4042654220543672e-24	0.019583017533187138	2.9875515948321713e-23
HOG0000683	Atha__AT4G00990	HOG0011363	Atha__AT5G50100	5	1.0249510729543454	0.9974846797032564	5.358050988181186e-05	0.9999999999999998	1.4042654220543672e-24	0.03606496192761795	2.9875515948321713e-23
HOG0000685	Atha__AT1G62310, Atha__AT1G11950	HOG0010579	Atha__AT1G13270	6	0.6562330513775039	0.9950703666999589	9.127997890146938e-06	1.0	0.0	0.014285600929148093	0.0
HOG0000685	Atha__AT1G62310, Atha__AT1G11950	HOG0013914		4	0.233209526713661	0.9998180542453626	9.097701572735596e-05	1.0	0.0	0.046440447403074916	0.0
HOG0000686	Atha__AT1G78070, Atha__AT1G36070	HOG0006597	Atha__AT3G05330	8	0.8085298802247287	0.9773750137469588	3.650350396325365e-06	0.9529478458049888	3.3143960262001043e-05	0.008633176785668426	0.0006999105695145342
HOG0000686	Atha__AT1G78070, Atha__AT1G36070	HOG0007749	Atha__AT3G55510	9	1.1849748982885508	0.9968690047970736	5.004376377006335e-10	0.9344444444444444	2.155031274835775e-05	5.0134075133443566e-05	0.0004552599996421692
HOG0000686	Atha__AT1G78070, Atha__AT1G36070	HOG0011809	Atha__AT2G44850	9	0.7953646283080795	0.910061944425464	6.584590923142273e-05	1.0	0.0	0.03993322462988985	0.0
HOG0000689	Atha__AT1G55680, Atha__AT3G13340, Atha__AT5G56190	HOG0011495		3	2.973515697906313	0.9999999999947152	1.4634864812573657e-06	1.0	0.0	0.005243728019807266	0.0
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0006255	Atha__AT1G80060, Atha__AT5G25340, Atha__AT4G32270	9	7.912531559511502	0.971781451190525	1.110776397363367e-06	0.9669444444444444	1.9361963037459243e-06	0.004460315993490378	4.1104272477434426e-05
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0008437	Atha__AT1G30080, Atha__AT4G18340	9	1.90933087550312	0.919198695063034	4.508461489779789e-05	0.9669444444444444	1.9361963037459243e-06	0.03314124432264211	4.1104272477434426e-05
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0008980	Atha__AT3G46100, Atha__AT5G03406	9	1.848921736975123	0.923267266256238	3.756302055207178e-05	0.9344444444444444	2.155031274835775e-05	0.03023594633618521	0.0004552599996421692
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0009978	Atha__AT4G18520	9	3.22002559415696	0.9433885331819892	1.2849712673864884e-05	0.9669444444444444	1.9361963037459243e-06	0.017243343737738382	4.1104272477434426e-05
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0011274	Atha__AT5G08310	9	4.581540038815749	0.934889803050336	2.103837845865819e-05	0.9344444444444444	2.155031274835775e-05	0.02240718391646331	0.0004552599996421692
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0012357	Atha__AT4G32910	9	1.5227543973190598	0.9671307094758956	1.898137091122964e-06	0.9344444444444444	2.155031274835775e-05	0.006044969052278588	0.0004552599996421692
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0013118	Atha__AT3G01440	9	3.4621682500499533	0.940249352254256	1.55412013069267e-05	0.9025	8.762523965086177e-05	0.01908495150476094	0.0018367559349330518
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0013152	Atha__AT3G51610	9	1.7064838470423938	0.9315742722896097	2.5066978005258e-05	0.9025	8.762523965086177e-05	0.024555780330251152	0.0018367559349330518
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0013249	Atha__AT3G55250	9	2.668618157326901	0.9174805044390782	4.856502502693369e-05	0.9025	8.762523965086177e-05	0.034372805944109075	0.0018367559349330518
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0013760	Atha__AT5G17250	9	2.2353172080701453	0.9200971521843674	4.333803517289873e-05	0.9025	8.762523965086177e-05	0.0324638448273634	0.0018367559349330518
HOG0000693	Atha__AT5G06850, Atha__AT5G48060	HOG0014358	Atha__AT4G01400	5	3.07875818641972	0.9992484042839846	8.747083261743096e-06	0.9999999999999998	1.4042654220543672e-24	0.013952541548662784	2.9875515948321713e-23
HOG0000694	Atha__AT1G04150	HOG0001278	Atha__AT3G24860	9	2.744863631122753	0.9276987417385776	3.0446696985980347e-05	0.9669444444444444	1.9361963037459243e-06	0.027188432805344075	4.1104272477434426e-05
HOG0000694	Atha__AT1G04150	HOG0011712	Atha__AT2G20980	9	1.6291373985914737	0.8991095231187916	9.890390993344856e-05	1.0	0.0	0.04822689678733017	0.0
HOG0000694	Atha__AT1G04150	HOG0011919	Atha__AT2G34460	9	1.2909615737568023	0.9600404565382326	3.7711038156318656e-06	1.0	0.0	0.008775604483239363	0.0
HOG0000704	Atha__AT2G03280, Atha__AT1G14020	HOG0009236	Atha__AT5G21970	9	0.9922557692656672	0.9121238010726376	6.065960928236908e-05	0.9025	8.762523965086177e-05	0.038308325762259836	0.0018367559349330518
HOG0000711	Atha__AT3G19020, Atha__AT2G15880, Atha__AT4G33970	HOG0005335	Atha__AT2G41630, Atha__AT3G10330	6	0.603200640061912	0.984185271205364	9.428848184872416e-05	1.0	0.0	0.04716500845372681	0.0
HOG0000711	Atha__AT3G19020, Atha__AT2G15880, Atha__AT4G33970	HOG0009799	Atha__AT2G19720, Atha__AT4G29430	6	1.1953462744688776	0.9965529939034528	4.460823687203751e-06	1.0	0.0	0.009652936779302469	0.0
HOG0000725	Atha__AT5G50860	HOG0012279	Atha__AT4G14870	5	4.475513246710626	0.9998543901793971	7.45750986353812e-07	0.9999999999999998	1.4042654220543672e-24	0.0035558024304777236	2.9875515948321713e-23
HOG0000744	Atha__AT3G13670	HOG0000891	Atha__AT2G34720, Atha__AT1G30500	6	3.42950478048277	0.9891260866797476	4.450245596540671e-05	1.0	0.0	0.03291791420852625	0.0
HOG0000750	Atha__AT5G12000, Atha__AT5G26150	HOG0008969	Atha__AT3G57660	5	0.4515615969225472	0.996270542241778	9.677072793519676e-05	0.9999999999999998	1.4042654220543672e-24	0.04774635508556602	2.9875515948321713e-23
HOG0000750	Atha__AT5G12000, Atha__AT5G26150	HOG0009387	Atha__AT5G58020	5	0.5661362998562539	0.9987541805431815	1.8669553074845088e-05	0.9999999999999998	1.4042654220543672e-24	0.021089613457963473	2.9875515948321713e-23
HOG0000750	Atha__AT5G12000, Atha__AT5G26150	HOG0011487		3	5.795122538329623	0.999999978388069	9.358945340577517e-05	1.0	0.0	0.047022052710898765	0.0
HOG0000750	Atha__AT5G12000, Atha__AT5G26150	HOG0014526	Atha__AT1G33290	5	1.0749587755090408	0.9964818094762816	8.865983079749222e-05	0.9999999999999998	1.4042654220543672e-24	0.0458620866862537	2.9875515948321713e-23
HOG0000760	Atha__AT5G54530, Atha__AT1G61667	HOG0005257	Atha__AT3G51470, Atha__AT2G33700	7	0.3358464858521985	0.9815303864477646	1.5845638749745047e-05	1.0	0.0	0.01928332067165752	0.0
HOG0000760	Atha__AT5G54530, Atha__AT1G61667	HOG0012286	Atha__AT4G18470	7	0.8095141460306334	0.9710745091310315	4.88225662838779e-05	1.0	0.0	0.03444903683143735	0.0
HOG0000760	Atha__AT5G54530, Atha__AT1G61667	HOG0013697	Atha__AT5G06830	7	0.2181456692739771	0.990700072993241	2.8413558392225096e-06	1.0	0.0	0.007529295747516892	0.0
HOG0000771	Atha__AT4G20110, Atha__AT2G34940, Atha__AT1G30900	HOG0009829	Atha__AT2G15790	6	0.3636983863678384	0.9967942458789436	3.857947884213065e-06	1.0	0.0	0.00890251326307743	0.0
HOG0000771	Atha__AT4G20110, Atha__AT2G34940, Atha__AT1G30900	HOG0010792	Atha__AT3G10200, Atha__AT5G04060	9	0.2653618384631757	0.9514395805265368	7.486759539089711e-06	0.9025	8.762523965086177e-05	0.012837288772829785	0.0018367559349330518
HOG0000778	Atha__AT3G14570	HOG0002646	Atha__AT4G18960	6	1.219776791742916	0.9848851156630604	8.610774826333032e-05	1.0	0.0	0.045228792519438024	0.0
HOG0000778	Atha__AT3G14570	HOG0003121		4	2.338640092466808	0.9998676363551734	6.618401257507679e-05	1.0	0.0	0.04002617284409919	0.0
HOG0000778	Atha__AT3G14570	HOG0009720	Atha__AT2G36810	6	2.062438508077109	0.9837628900157668	9.940644511237489e-05	1.0	0.0	0.048358473434405094	0.0
HOG0000778	Atha__AT3G14570	HOG0010700	Atha__AT3G46210	6	2.2573120017506625	0.984203184217282	9.407443679682338e-05	1.0	0.0	0.04712624905561442	0.0
HOG0000780	Atha__AT1G55130, Atha__AT3G13772	HOG0012369	Atha__AT4G34140	6	5.508009877814371	0.9903890065681016	3.475077420690368e-05	1.0	0.0	0.02909364144132547	0.0
HOG0000780	Atha__AT1G55130, Atha__AT3G13772	HOG0012493	Atha__AT1G16210	6	3.991261347739243	0.9917346098997548	2.568966554003256e-05	1.0	0.0	0.02490915978580233	0.0
HOG0000816	Atha__AT4G30440	HOG0005856	Atha__AT5G15630	4	0.9757027925614008	0.9998124034840448	9.380265744685094e-05	1.0	0.0	0.04705953464012843	0.0
HOG0000816	Atha__AT4G30440	HOG0010001	Atha__AT4G20350	3	8.421718383806258	0.9999999997478044	1.0109946879153108e-05	1.0	0.0	0.015125952832645556	0.0
