GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0000029	Atha__AT3G11460	HOG0014202	Atha__AT2G45060	5	4.11522569404084	0.9978327234808227	4.284922385272553e-05	0.9999999999999998	1.4042654220543672e-24	0.08600615534802321	2.7152392399797495e-23
HOG0000030	Atha__AT2G33760	HOG0013232	Atha__AT3G24820	6	1.008652682166079	0.9853900235893874	8.043732911087995e-05	1.0	0.0	0.10263497666400755	0.0
HOG0000031	Atha__AT3G12770	HOG0011935	Atha__AT2G34470	4	0.1097779578634108	0.9999312612775352	3.436995187922066e-05	1.0	0.0	0.08123208931606456	0.0
HOG0000042		HOG0006494	Atha__AT2G25610, Atha__AT4G32530	5	0.1499850219940214	0.9962671459878168	9.690304434231044e-05	0.9999999999999998	1.4042654220543672e-24	0.10773535763162313	2.7152392399797495e-23
HOG0000042		HOG0009953	Atha__AT2G31300, Atha__AT2G30910	5	0.0671992210844984	0.9990585156766364	1.226397375328585e-05	0.9999999999999998	1.4042654220543672e-24	0.06035619734782551	2.7152392399797495e-23
HOG0000042		HOG0010471	Atha__AT1G67590	5	0.3335772196175312	0.999086632061413	1.1718622147427548e-05	0.9999999999999998	1.4042654220543672e-24	0.05964727444422429	2.7152392399797495e-23
HOG0000042		HOG0012351	Atha__AT4G36980	5	0.1929984575424592	0.997677225050238	4.754473886688815e-05	0.9999999999999998	1.4042654220543672e-24	0.0884134139545069	2.7152392399797495e-23
HOG0000042		HOG0015751		3	0.1310092196053774	0.9999999799322272	9.01840455228436e-05	1.0	0.0	0.10597824156430695	0.0
HOG0000045	Atha__AT3G26782	HOG0010381	Atha__AT4G34270	5	1.1323469741162069	0.9976869986861524	4.724483204628379e-05	0.9999999999999998	1.4042654220543672e-24	0.0882810417341521	2.7152392399797495e-23
HOG0000050	Atha__AT3G16610	HOG0003821		3	4.807771805647231	0.9999999939880097	4.936160410132928e-05	1.0	0.0	0.08936998482966589	0.0
HOG0000050	Atha__AT3G16610	HOG0012111	Atha__AT2G44330, Atha__AT3G60080	5	1.1504493331902998	0.9974937091739235	5.329211018642216e-05	0.9999999999999998	1.4042654220543672e-24	0.09124786658369667	2.7152392399797495e-23
HOG0000054	Atha__AT5G19640	HOG0014734	Atha__AT5G15880	5	2.2808910439645182	0.9987304433494096	1.9205803480616665e-05	0.9999999999999998	1.4042654220543672e-24	0.06854286653339205	2.7152392399797495e-23
HOG0000062	Atha__AT2G40460	HOG0012515	Atha__AT1G27750	4	2.18304611158226	0.9998439371737706	7.803445780296682e-05	1.0	0.0	0.10174378604205521	0.0
HOG0000063	Atha__AT5G46050, Atha__AT5G46040	HOG0006321	Atha__AT5G09900, Atha__AT5G64760	4	0.6196630500005044	0.9998113258929352	9.434150369203032e-05	1.0	0.0	0.10718345888461588	0.0
HOG0000065	Atha__AT3G01350, Atha__AT5G14940	HOG0002855	Atha__AT3G56590, Atha__AT3G10810	7	1.6868257283521717	0.977902451673594	2.484263025997964e-05	1.0	0.0	0.07359190873418942	0.0
HOG0000067	Atha__AT2G37900, Atha__AT3G53960	HOG0011412	Atha__AT5G46160	6	2.2173673228459867	0.9929614495100444	1.8621708032407667e-05	1.0	0.0	0.0680133846637096	0.0
HOG0000076	Atha__AT2G47550, Atha__AT4G02330, Atha__AT1G02810	HOG0010745	Atha__AT1G49040	6	0.7840863655490137	0.9928775767909286	1.9068688043705185e-05	1.0	0.0	0.06853465083943731	0.0
HOG0000076	Atha__AT2G47550, Atha__AT4G02330, Atha__AT1G02810	HOG0013272	Atha__AT3G03990	7	1.34346769930883	0.9790419134952292	2.1753870640644116e-05	1.0	0.0	0.07108749473218781	0.0
HOG0000077	Atha__AT2G26440	HOG0007844	Atha__AT1G50260, Atha__AT3G19830	8	1.1353964043494411	0.9952046435028498	3.4521943856592225e-08	0.9529478458049888	3.3143960262001043e-05	0.009161498066014519	0.0006388361351719174
HOG0000093	Atha__AT3G19390, Atha__AT3G19400, Atha__AT3G43960	HOG0002539	Atha__AT3G04790	6	0.4949882282569486	0.9916732429372986	2.607308793695269e-05	1.0	0.0	0.07467961218457372	0.0
HOG0000093	Atha__AT3G19390, Atha__AT3G19400, Atha__AT3G43960	HOG0006150	Atha__AT1G55900	6	0.4525310336450913	0.9960517484881856	5.853469390364066e-06	1.0	0.0	0.04822451047074852	0.0
HOG0000096	Atha__AT4G35350, Atha__AT1G20850	HOG0009061	Atha__AT1G55280	5	1.7681484187460572	0.997337824306164	5.834332042250773e-05	0.9999999999999998	1.4042654220543672e-24	0.09383433589212577	2.7152392399797495e-23
HOG0000098	Atha__AT1G06260	HOG0008063	Atha__AT3G20050	3	0.0445729392319354	0.9999999796718638	9.07671930417411e-05	1.0	0.0	0.10603141719572909	0.0
HOG0000116		HOG0004719	Atha__AT2G29970, Atha__AT1G07200, Atha__AT2G40130	3	0.1970177487868078	0.999999985621018	7.633860040826815e-05	1.0	0.0	0.10105591153295765	0.0
HOG0000122	Atha__AT5G56320	HOG0000683	Atha__AT5G06850, Atha__AT5G48060	4	0.3246922998528214	0.9998836762443112	5.8163569344738014e-05	1.0	0.0	0.09372735788662771	0.0
HOG0000122	Atha__AT5G56320	HOG0002251	Atha__AT3G05820, Atha__AT1G56560, Atha__AT3G06500	4	0.6650498618943306	0.999852956646995	7.352437941965384e-05	1.0	0.0	0.09995920802260287	0.0
HOG0000122	Atha__AT5G56320	HOG0012149	Atha__AT4G33670	4	0.6496157292465261	0.9998665693134348	6.671756889964354e-05	1.0	0.0	0.0973739801258627	0.0
HOG0000122	Atha__AT5G56320	HOG0013526	Atha__AT5G39900	4	0.9694909013222652	0.9998631931651034	6.840575712208087e-05	1.0	0.0	0.09796128367430448	0.0
HOG0000129	Atha__AT4G32208, Atha__AT5G09590, Atha__AT4G37910	HOG0000882	Atha__AT2G05070, Atha__AT3G27690	5	0.4286069024796392	0.9981667469883336	3.333200936497845e-05	0.9999999999999998	1.4042654220543672e-24	0.08053059847349273	2.7152392399797495e-23
HOG0000129	Atha__AT4G32208, Atha__AT5G09590, Atha__AT4G37910	HOG0009243	Atha__AT1G79690	5	0.5768278089829828	0.9981220900255112	3.455778227810991e-05	0.9999999999999998	1.4042654220543672e-24	0.08139792595172463	2.7152392399797495e-23
HOG0000129	Atha__AT4G32208, Atha__AT5G09590, Atha__AT4G37910	HOG0012293	Atha__AT4G27700	5	1.5791468893918212	0.9973909830236772	5.660365671829114e-05	0.9999999999999998	1.4042654220543672e-24	0.09293070300238951	2.7152392399797495e-23
HOG0000129	Atha__AT4G32208, Atha__AT5G09590, Atha__AT4G37910	HOG0013660	Atha__AT5G22370	5	0.5493271647352527	0.9975676670456368	5.094957927224996e-05	0.9999999999999998	1.4042654220543672e-24	0.09013204730061548	2.7152392399797495e-23
HOG0000129	Atha__AT4G32208, Atha__AT5G09590, Atha__AT4G37910	HOG0014808	Atha__AT5G17420	5	0.2885389354216275	0.9980147076333638	3.756508983578341e-05	0.9999999999999998	1.4042654220543672e-24	0.083296808332882	2.7152392399797495e-23
HOG0000129	Atha__AT4G32208, Atha__AT5G09590, Atha__AT4G37910	HOG0016586	Atha__AT1G53600	4	1.0560124289083603	0.9999801888196382	9.905639241747378e-06	1.0	0.0	0.05663578382402043	0.0
HOG0000149	Atha__AT5G37060, Atha__AT5G58460	HOG0010987	Atha__AT3G27310	5	0.4554865871795769	0.9963521676919436	9.360889145724091e-05	0.9999999999999998	1.4042654220543672e-24	0.10691739243726947	2.7152392399797495e-23
HOG0000151	Atha__AT2G30240, Atha__AT1G06970	HOG0010266	Atha__AT4G00060	4	0.414411895614368	0.9999588085094514	2.059595737102794e-05	1.0	0.0	0.06990657425313417	0.0
HOG0000171	Atha__AT1G77950, Atha__AT1G77980, Atha__AT1G22130	HOG0003262	Atha__AT2G06510	5	0.1946099433697593	0.9965983722402724	8.428743145217318e-05	0.9999999999999998	1.4042654220543672e-24	0.10415797762568348	2.7152392399797495e-23
HOG0000183		HOG0004896	Atha__AT4G08910, Atha__AT1G78170, Atha__AT1G22250	4	0.3810973344222356	0.99991587051837	4.206562557340642e-05	1.0	0.0	0.08567147005280155	0.0
HOG0000197	Atha__AT5G09280	HOG0005145		3	0.4302732962458532	0.9999999756025572	9.943797671018704e-05	1.0	0.0	0.108520299878358	0.0
HOG0000220	Atha__AT1G01370	HOG0009096	Atha__AT1G19340	6	1.1110836302321234	0.99501431378171	9.336934931482606e-06	1.0	0.0	0.05559196025243681	0.0
HOG0000220	Atha__AT1G01370	HOG0009971	Atha__AT2G37130	5	1.206950806474502	0.9965432249763196	8.634685345533883e-05	0.9999999999999998	1.4042654220543672e-24	0.10478478514543439	2.7152392399797495e-23
HOG0000220	Atha__AT1G01370	HOG0010988	Atha__AT3G04710	4	0.8048817135754314	0.9998729441767812	6.352992963543079e-05	1.0	0.0	0.09610317355759104	0.0
HOG0000237	Atha__AT3G12060, Atha__AT5G06700	HOG0008997	Atha__AT1G21480	4	1.5313248863356297	0.9998532217849596	7.339180069843022e-05	1.0	0.0	0.09989229803613725	0.0
HOG0000237	Atha__AT3G12060, Atha__AT5G06700	HOG0010383	Atha__AT4G17040	4	1.5153103076264236	0.9999027277581528	4.863730371718056e-05	1.0	0.0	0.08900616167611836	0.0
HOG0000237	Atha__AT3G12060, Atha__AT5G06700	HOG0014627	Atha__AT3G24030	4	2.271273477161534	0.9999710499577256	1.4475125901913806e-05	1.0	0.0	0.06318151317457359	0.0
HOG0000241	Atha__AT1G60790	HOG0007203	Atha__AT5G27640, Atha__AT5G25780	3	0.8057766525131296	0.999999977509208	9.547342421176625e-05	1.0	0.0	0.1074209918167782	0.0
HOG0000243	Atha__AT2G30010, Atha__AT5G58600	HOG0008635	Atha__AT2G05120	6	0.4017362892391824	0.9957138752041672	6.89894093764721e-06	1.0	0.0	0.05110464134260056	0.0
HOG0000243	Atha__AT2G30010, Atha__AT5G58600	HOG0016527	Atha__AT1G74400	4	1.1594792275701276	0.999830593602366	8.470678643679454e-05	1.0	0.0	0.10422376724343656	0.0
HOG0000260	Atha__AT4G02670	HOG0009410	Atha__AT3G02510, Atha__AT5G16040	4	0.1422839500712647	0.9998308148193414	8.459616858513821e-05	1.0	0.0	0.10419149157573183	0.0
HOG0000304	Atha__AT1G60800	HOG0005945	Atha__AT4G21540, Atha__AT4G21534	6	1.0151819033563785	0.9977018909522396	1.982008539360069e-06	1.0	0.0	0.034660668434830885	0.0
HOG0000304	Atha__AT1G60800	HOG0009244	Atha__AT1G65470	4	0.8943987177378904	0.999907845205075	4.6078459074672125e-05	1.0	0.0	0.08757797617400175	0.0
HOG0000306	Atha__AT5G10290, Atha__AT5G65240	HOG0003302	Atha__AT2G35230, Atha__AT1G32585, Atha__AT1G32610	9	0.6798151396234121	0.9382766102022582	1.7426521893317427e-05	0.9025	8.762523965086177e-05	0.06649478639376138	0.001685891380449007
HOG0000315	Atha__AT3G63400	HOG0005024	Atha__AT1G09250, Atha__AT3G06590, Atha__AT3G17100	4	2.022347418344906	0.9998625226747128	6.874102530796124e-05	1.0	0.0	0.0981539996779545	0.0
HOG0000315	Atha__AT3G63400	HOG0012718	Atha__AT1G02145	4	0.7968608726292858	0.9999891003749148	5.4498273929226655e-06	1.0	0.0	0.047550839278737475	0.0
HOG0000347	Atha__AT3G46730, Atha__AT3G46710	HOG0004124	Atha__AT1G21810, Atha__AT1G77580, Atha__AT3G05270	4	0.0605547937346033	0.9999064298456226	4.678617166165022e-05	1.0	0.0	0.08796904104031368	0.0
HOG0000347	Atha__AT3G46730, Atha__AT3G46710	HOG0012687	Atha__AT1G12244	4	0.0260424968224706	0.9999398916573896	3.005462294536354e-05	1.0	0.0	0.07803323549966927	0.0
HOG0000384	Atha__AT1G12100	HOG0002385	Atha__AT5G48460	5	0.0853510008402011	0.9973270514937524	5.869800838052764e-05	0.9999999999999998	1.4042654220543672e-24	0.09397717072488215	2.7152392399797495e-23
HOG0000384	Atha__AT1G12100	HOG0010708	Atha__AT1G62820, Atha__AT1G12310	5	0.4608734979554221	0.997420496530076	5.5645423577534416e-05	0.9999999999999998	1.4042654220543672e-24	0.09255469240247396	2.7152392399797495e-23
HOG0000384	Atha__AT1G12100	HOG0013104	Atha__AT3G52380	5	0.6355442505977417	0.9986274375405708	2.159066217956908e-05	0.9999999999999998	1.4042654220543672e-24	0.07089552122796113	2.7152392399797495e-23
HOG0000390	Atha__AT4G18880, Atha__AT5G45710	HOG0004515	Atha__AT1G05610	4	0.6508960156631349	0.9999897093080664	5.145359204150612e-06	1.0	0.0	0.046512872911863755	0.0
HOG0000390	Atha__AT4G18880, Atha__AT5G45710	HOG0007823	Atha__AT1G74990	5	1.884520364926696	0.9972988346072754	5.9630428048095866e-05	0.9999999999999998	1.4042654220543672e-24	0.09447028215537268	2.7152392399797495e-23
HOG0000390	Atha__AT4G18880, Atha__AT5G45710	HOG0008484	Atha__AT2G47960	9	0.6283689912145065	0.9839290868966866	1.541014440023333e-07	0.9669444444444444	1.9361963037459243e-06	0.015222756615154008	3.741869623888653e-05
HOG0000390	Atha__AT4G18880, Atha__AT5G45710	HOG0012211	Atha__AT4G24370	9	1.5258491039282367	0.9334568383611426	2.271741609105209e-05	0.9025	8.762523965086177e-05	0.07189768669530697	0.001685891380449007
HOG0000397	Atha__AT2G26150	HOG0002146	Atha__AT2G47650, Atha__AT3G62830	4	0.2590073162815512	0.9998514180516206	7.429373396916626e-05	1.0	0.0	0.10026405455363342	0.0
HOG0000403	Atha__AT5G12000, Atha__AT5G26150	HOG0011543	Atha__AT5G49570	5	1.1601655839825022	0.9994407127637522	5.614539098992527e-06	0.9999999999999998	1.4042654220543672e-24	0.04788550312721399	2.7152392399797495e-23
HOG0000421	Atha__AT5G47670	HOG0009413	Atha__AT3G12590	4	0.4780587440842626	0.9998226732930022	8.866728444256732e-05	1.0	0.0	0.10545798652859069	0.0
HOG0000434	Atha__AT3G12720	HOG0006723	Atha__AT4G00820, Atha__AT1G01110	9	0.3299269480132932	0.9258603166930592	3.3268873626822896e-05	0.9025	8.762523965086177e-05	0.08051304113107792	0.001685891380449007
HOG0000447	Atha__AT1G73190, Atha__AT1G17810	HOG0002385	Atha__AT5G48460	6	0.1643847948402241	0.9924389216066984	2.149297916826561e-05	1.0	0.0	0.07080162965932488	0.0
HOG0000447	Atha__AT1G73190, Atha__AT1G17810	HOG0013150	Atha__AT3G06960	8	0.4270054844020527	0.9810351937160268	2.146882627316373e-06	0.9529478458049888	3.3143960262001043e-05	0.03570462046215713	0.0006388361351719174
HOG0000458	Atha__AT2G04620	HOG0012946	Atha__AT1G77350	4	0.2476504933821552	0.9999326777542132	3.3661689448072365e-05	1.0	0.0	0.08085572057618307	0.0
HOG0000470	Atha__AT5G13160	HOG0011780	Atha__AT2G43400	5	0.2911025588997366	0.9970164278413882	6.922817063558203e-05	0.9999999999999998	1.4042654220543672e-24	0.09833583974430707	2.7152392399797495e-23
HOG0000475	Atha__AT3G04690, Atha__AT5G28680	HOG0010684	Atha__AT1G09340	5	0.2591948485723679	0.9989341219994357	1.4773691990726114e-05	0.9999999999999998	1.4042654220543672e-24	0.06338458025516142	2.7152392399797495e-23
HOG0000475	Atha__AT3G04690, Atha__AT5G28680	HOG0011532	Atha__AT5G35970	5	0.4173124479717285	0.997737915231797	4.569273538860271e-05	0.9999999999999998	1.4042654220543672e-24	0.08733100775292046	2.7152392399797495e-23
HOG0000498	Atha__AT3G60330	HOG0005507	Atha__AT1G36390	7	6.919314475741652	0.9736735366342084	3.854674440777086e-05	1.0	0.0	0.08357522196415891	0.0
HOG0000503	Atha__AT3G18550	HOG0007426	Atha__AT2G36200	4	0.3468634789566442	0.9998280678621853	8.596976430763628e-05	1.0	0.0	0.10461585330859775	0.0
HOG0000514	Atha__AT4G36470	HOG0006036	Atha__AT4G24400	4	0.5039251656372261	0.9998136267690638	9.319095774540376e-05	1.0	0.0	0.1067687932148698	0.0
HOG0000522	Atha__AT2G24430	HOG0012256	Atha__AT4G18490	7	1.5715270058893291	0.9777445480602244	2.529026205167449e-05	1.0	0.0	0.0740987464197704	0.0
HOG0000523	Atha__AT3G18400	HOG0002217	Atha__AT4G02120	7	0.45405009156765	0.96331482254517	8.869145570257643e-05	1.0	0.0	0.1054658815073735	0.0
HOG0000523	Atha__AT3G18400	HOG0008103	Atha__AT3G47300, Atha__AT5G58640	6	0.8732168429896268	0.9932748447167682	1.6998557493940632e-05	1.0	0.0	0.06606507108443557	0.0
HOG0000523	Atha__AT3G18400	HOG0013798	Atha__AT5G14320	6	0.7053005937861714	0.9860823219538296	7.297780854949598e-05	1.0	0.0	0.09966537735159749	0.0
HOG0000524	Atha__AT1G76420	HOG0004986	Atha__AT1G73170	9	1.107532414181856	0.9254837866435068	3.386929116726427e-05	0.9669444444444444	1.9361963037459243e-06	0.0809986699985098	3.741869623888653e-05
HOG0000528	Atha__AT1G16220, Atha__AT1G79630	HOG0014216	Atha__AT2G01905	7	1.1858758183228515	0.972234403906466	4.405570207457781e-05	1.0	0.0	0.08664378453321721	0.0
HOG0000532	Atha__AT4G03415, Atha__AT1G03590	HOG0011808	Atha__AT2G21610	5	0.5832384965877938	0.9962045876230128	9.935106836834831e-05	0.9999999999999998	1.4042654220543672e-24	0.10851901199151254	2.7152392399797495e-23
HOG0000532	Atha__AT4G03415, Atha__AT1G03590	HOG0014760	Atha__AT5G55540	7	1.0003130613659716	0.9809298127307416	1.7169087519018367e-05	1.0	0.0	0.06612553203510602	0.0
HOG0000593	Atha__AT3G48040, Atha__AT5G62880	HOG0010970	Atha__AT3G21350	5	1.9529237207098096	0.9968702797999506	7.437986615269281e-05	0.9999999999999998	1.4042654220543672e-24	0.10033652320456438	2.7152392399797495e-23
HOG0000641		HOG0012050	Atha__AT2G18710	3	0.2286886469099392	0.9999999950612892	4.473906666275391e-05	1.0	0.0	0.08700854340295719	0.0
HOG0000668	Atha__AT3G05580, Atha__AT5G27840	HOG0011018	Atha__AT3G58830	6	1.114489078268612	0.9935873437871322	1.5453892084666838e-05	1.0	0.0	0.06423297001460608	0.0
HOG0000675	Atha__AT2G39840	HOG0000994	Atha__AT2G48150, Atha__AT3G63080	4	2.4512365135888987	0.999895470298866	5.22662164457177e-05	1.0	0.0	0.09063997790327424	0.0
HOG0000682	Atha__AT4G11610	HOG0013713	Atha__AT5G63290	7	1.038828952558292	0.975797427196002	3.121216730350166e-05	1.0	0.0	0.07904840298897692	0.0
HOG0000683	Atha__AT5G06850, Atha__AT5G48060	HOG0005446	Atha__AT1G28510	5	2.501337440039596	0.9988511823036706	1.6531615017820723e-05	0.9999999999999998	1.4042654220543672e-24	0.06545385314098547	2.7152392399797495e-23
HOG0000683	Atha__AT5G06850, Atha__AT5G48060	HOG0006847	Atha__AT1G77180	4	2.284710577639725	0.99981451007897	9.274926172775366e-05	1.0	0.0	0.10665953234895847	0.0
HOG0000683	Atha__AT5G06850, Atha__AT5G48060	HOG0011145	Atha__AT3G05480	5	2.121197637041691	0.9970742085072576	6.722573365686258e-05	0.9999999999999998	1.4042654220543672e-24	0.09760096842990933	2.7152392399797495e-23
HOG0000683	Atha__AT5G06850, Atha__AT5G48060	HOG0012643	Atha__AT1G56050	5	1.3785693461064448	0.9984997996523564	2.467222564843802e-05	0.9999999999999998	1.4042654220543672e-24	0.07341570219166564	2.7152392399797495e-23
HOG0000683	Atha__AT5G06850, Atha__AT5G48060	HOG0013790	Atha__AT5G63540	5	2.4287308589075347	0.9978694098650808	4.176539095660754e-05	0.9999999999999998	1.4042654220543672e-24	0.08548597198921838	2.7152392399797495e-23
HOG0000700	Atha__AT2G16740	HOG0008481	Atha__AT2G28050, Atha__AT2G32630	5	4.382517577394054	0.9979106550910224	4.055799801819941e-05	0.9999999999999998	1.4042654220543672e-24	0.084666406725516	2.7152392399797495e-23
HOG0000700	Atha__AT2G16740	HOG0009447	Atha__AT3G21810	9	3.3752337460127846	0.9011665087980208	9.194392517712288e-05	0.9344444444444444	2.155031274835775e-05	0.10640659500841608	0.00041600009444886813
HOG0000700	Atha__AT2G16740	HOG0013820	Atha__AT5G08740	8	1.0243524024490187	0.9641283100693868	1.4622980289439036e-05	0.9529478458049888	3.3143960262001043e-05	0.06320315757450236	0.0006388361351719174
HOG0000700	Atha__AT2G16740	HOG0014807	Atha__AT5G10810	5	1.2584662541326848	0.998445484545978	2.6024601404439707e-05	0.9999999999999998	1.4042654220543672e-24	0.07466373265551413	2.7152392399797495e-23
HOG0000709	Atha__AT3G08690	HOG0010536	Atha__AT1G25682	5	3.970780211077776	0.9975028708975854	5.300001819464705e-05	0.9999999999999998	1.4042654220543672e-24	0.09109393044212732	2.7152392399797495e-23
HOG0000709	Atha__AT3G08690	HOG0013405	Atha__AT5G14530	5	2.116075769399845	0.9977055712277751	4.66766776491366e-05	0.9999999999999998	1.4042654220543672e-24	0.08791881578077441	2.7152392399797495e-23
HOG0000713	Atha__AT1G75450	HOG0009219	Atha__AT1G16570	4	0.1859744973822247	0.9999490184715744	2.5491089110651912e-05	1.0	0.0	0.07418785920501486	0.0
HOG0000715	Atha__AT5G19010	HOG0011780	Atha__AT2G43400	4	0.3807966098053523	0.9999278737917208	3.606375443687693e-05	1.0	0.0	0.08219108025289185	0.0
HOG0000715	Atha__AT5G19010	HOG0012739	Atha__AT1G30610	4	1.5813548307486305	0.9998604663031826	6.976928228508153e-05	1.0	0.0	0.09852678708877298	0.0
HOG0000743	Atha__AT2G18480, Atha__AT4G36670	HOG0007001	Atha__AT1G53320	4	1.8680201479071696	0.9999627531590262	1.862359390603087e-05	1.0	0.0	0.0680133846637096	0.0
HOG0000759	Atha__AT4G18870	HOG0009017	Atha__AT1G06680	3	0.3478301111762096	0.9999999881410084	6.932725477081785e-05	1.0	0.0	0.09836114104962218	0.0
HOG0000769	Atha__AT5G50860	HOG0006662	Atha__AT2G24150, Atha__AT4G30850	4	1.59705074541505	0.9999479225989728	2.603903952946852e-05	1.0	0.0	0.07466373265551413	0.0
HOG0000769	Atha__AT5G50860	HOG0008561	Atha__AT2G32850	4	0.3771617261685255	0.999867338897481	6.633275127643226e-05	1.0	0.0	0.0971883872430157	0.0
HOG0000769	Atha__AT5G50860	HOG0011379	Atha__AT5G57450	4	0.830378052783092	0.9999388471278768	3.057690353513996e-05	1.0	0.0	0.07852925028317816	0.0
HOG0000769	Atha__AT5G50860	HOG0015530	Atha__AT1G13050, Atha__AT3G26350	4	4.399708915466081	0.9999926427437046	3.6786349139061975e-06	1.0	0.0	0.041976051131967805	0.0
HOG0000776	Atha__AT4G13600	HOG0011019	Atha__AT3G13050	5	2.051925960284812	0.9968618858743236	7.467948598324892e-05	0.9999999999999998	1.4042654220543672e-24	0.10039808382754999	2.7152392399797495e-23
HOG0000776	Atha__AT4G13600	HOG0014316	Atha__AT4G03180	5	9.217976991696537	0.9962752699351908	9.658663995660302e-05	0.9999999999999998	1.4042654220543672e-24	0.10769206936799537	2.7152392399797495e-23
HOG0000786		HOG0006768	Atha__AT4G27070, Atha__AT5G54810, Atha__AT5G28237	4	0.1538094108606449	0.9999804837925328	9.758151344407838e-06	1.0	0.0	0.05645423624489342	0.0
HOG0000797	Atha__AT1G14430, Atha__AT3G57620	HOG0012172	Atha__AT4G26980	5	0.4865902483381216	0.998929036790017	1.487956667288668e-05	0.9999999999999998	1.4042654220543672e-24	0.06345547379345075	2.7152392399797495e-23
HOG0000797	Atha__AT1G14430, Atha__AT3G57620	HOG0012594	Atha__AT1G15980	5	0.3785801115679303	0.99752236773942	5.238021181202205e-05	0.9999999999999998	1.4042654220543672e-24	0.09065877801296808	2.7152392399797495e-23
HOG0000859		HOG0001835	Atha__AT1G04260, Atha__AT1G08770	4	0.9686917823757636	0.9999365504272306	3.172528963168996e-05	1.0	0.0	0.0793269916725979	0.0
HOG0000859		HOG0012192	Atha__AT4G08540	4	0.714583331470788	0.9998128785856604	9.356508438229664e-05	1.0	0.0	0.10691599948097595	0.0
HOG0000860	Atha__AT1G68020	HOG0010606	Atha__AT1G05577	6	4.945409325847019	0.991580861231905	2.665566242733603e-05	1.0	0.0	0.07545405025313284	0.0
HOG0000862	Atha__AT2G18700	HOG0005811	Atha__AT3G10320, Atha__AT2G41640, Atha__AT3G57380	4	0.5831758227284244	0.9999746339993032	1.2683080778730386e-05	1.0	0.0	0.060854528618007345	0.0
HOG0000862	Atha__AT2G18700	HOG0007055	Atha__AT3G22960	4	0.0419729234747306	0.9999112379769908	4.438199638534535e-05	1.0	0.0	0.0868231263788472	0.0
HOG0000862	Atha__AT2G18700	HOG0009737	Atha__AT5G44370	6	0.875162774868207	0.9939372115563518	1.381197832284122e-05	1.0	0.0	0.06222915600658018	0.0
HOG0000862	Atha__AT2G18700	HOG0012937	Atha__AT1G34220	4	0.7790665516896418	0.9999972591344032	1.3704337373798934e-06	1.0	0.0	0.03059877270748909	0.0
HOG0000882	Atha__AT2G05070, Atha__AT3G27690	HOG0012293	Atha__AT4G27700	7	3.623219225600274	0.9852428830558916	9.029949924969012e-06	1.0	0.0	0.05509542765764555	0.0
HOG0000882	Atha__AT2G05070, Atha__AT3G27690	HOG0014808	Atha__AT5G17420	5	0.6724105012133553	0.9974985887325496	5.313647446722201e-05	0.9999999999999998	1.4042654220543672e-24	0.09109393044212732	2.7152392399797495e-23
HOG0000892	Atha__AT5G58500, Atha__AT1G07090	HOG0004204	Atha__AT5G24330	7	0.4749484304922508	0.9793554212676856	2.0947059812927937e-05	1.0	0.0	0.0702141237501419	0.0
