GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0001561	Atha__AT5G20490, Atha__AT1G17580	HOG0017967	Atha__AT5G44520	34	2.409283179690912	0.6341230993298727	1.7829862053996974e-08	0.551155945119905	5.00021821850366e-07	1.9865328191361298e-05	0.0017806477432389238
HOG0001718	Atha__AT5G45970	HOG0015625		21	1.3933055306752224	0.6934147492248007	2.8173843919086886e-06	0.5654258728284703	8.462836509502949e-05	0.001150387239642208	0.05550597261900033
HOG0001718	Atha__AT5G45970	HOG0020045	Atha__AT4G38640	19	2.200209334306225	0.6423716024691646	3.703631685000639e-05	0.6428100954139734	3.664141350706946e-05	0.007335602902777569	0.03743200818366834
HOG0001769	Atha__AT2G37585	HOG0019591		18	0.9375988833035096	0.6890584264047306	2.018650646311976e-05	0.6901511351376681	1.9612643482449587e-05	0.004805247819048487	0.026979446039707655
HOG0001771	Atha__AT3G03690	HOG0005391		25	0.7982750692229192	0.548882447764569	2.2783280791111084e-05	0.6536100591715974	1.011349233689982e-06	0.005238376675422191	0.0032858180585921145
HOG0001771	Atha__AT3G03690	HOG0004135	Atha__AT1G03790, Atha__AT5G44260	17	0.8698145667513465	0.7294489999304958	1.2822549306772047e-05	0.6541955017301039	8.459695101481672e-05	0.0035009074060347567	0.05550597261900033
HOG0001771	Atha__AT3G03690	HOG0007941	Atha__AT3G61960	30	1.0985464291163107	0.6398389295450548	1.1339210571693817e-07	0.5360389804021524	4.254456832810596e-06	9.164160962273665e-05	0.010260081807832534
HOG0001773		HOG0015856	Atha__AT2G11000	32	0.3368994150402032	0.5032746930793165	5.470899916837125e-06	0.580791493236212	4.026014525079904e-07	0.0018905467910065885	0.0014696230049529573
HOG0001785	Atha__AT4G17770	HOG0007266	Atha__AT5G10200	23	0.6065058764437107	0.6426112877757237	4.262737430178733e-06	0.725526879032636	2.527488539947987e-07	0.001573104793347343	0.0009577911251538772
HOG0001785	Atha__AT4G17770	HOG0016041	Atha__AT1G67710	20	2.3202807662766345	0.6229685605323895	3.5163377702629856e-05	0.7476397761320593	8.760838300464326e-07	0.007086279436120579	0.0029134484224330446
HOG0001785	Atha__AT4G17770	HOG0016314	Atha__AT3G26670	23	1.2662368363507417	0.5524873036698204	4.827600585811816e-05	0.5759190113890233	2.695768078863082e-05	0.008757408043224764	0.03201497818951254
HOG0001787		HOG0015930	Atha__AT1G04200	26	0.6623685659400843	0.5551914942412823	1.2607327796575506e-05	0.5297849075900356	2.506180897608774e-05	0.0034565466474040627	0.030884872896049666
HOG0001787		HOG0018350		25	0.6404683987622752	0.5592910476426609	1.7277003146318622e-05	0.5555982248520711	1.9072187814710103e-05	0.0043057911277770014	0.026553391623289544
HOG0001952	Atha__AT5G45820	HOG0015017	Atha__AT1G50500	28	0.2863467450363196	0.5916953034764317	1.7253374084640383e-06	0.5299393725870143	1.1305652415756637e-05	0.0007938803150469188	0.01980101536913489
HOG0002025	Atha__AT1G24530	HOG0003298	Atha__AT3G48610	25	0.7084991603025153	0.6825677520536274	3.635050898407815e-07	0.6204591715976331	2.960639883355387e-06	0.00023487726031783983	0.007884966541476112
HOG0002025	Atha__AT1G24530	HOG0015618	Atha__AT4G33630	28	0.6550682952252532	0.592975397510611	1.6547314040173278e-06	0.5590160845242662	4.814347000033904e-06	0.0007681818267813265	0.01112765569709739
HOG0002100	Atha__AT2G36320, Atha__AT3G52800	HOG0007411	Atha__AT3G13350	9	2.145735660222548	0.9197894004939	4.393070882656842e-05	0.9025	8.762523965086177e-05	0.008243002079202965	0.05638495924255305
HOG0002100	Atha__AT2G36320, Atha__AT3G52800	HOG0018375	Atha__AT5G23940	20	1.4872407320731	0.7449790784587123	9.643115955577124e-07	0.7898264458137825	1.648527413023587e-07	0.0005069742428830874	0.0006430992202805699
HOG0002116	Atha__AT3G14570	HOG0017066	Atha__AT1G71220	30	0.6977093375985746	0.5903673593942669	7.126763135048038e-07	0.541918705866486	3.541525093702883e-06	0.0004003156270983341	0.008962599859242016
HOG0002198	Atha__AT1G34790, Atha__AT1G13290	HOG0008960		19	1.44237262733462	0.648410214254859	3.191738013232862e-05	0.6973714989227455	8.647203091664366e-06	0.006621329758462168	0.016841108437497893
HOG0002198	Atha__AT1G34790, Atha__AT1G13290	HOG0018772		17	2.1514837491046133	0.7015337482719878	2.72286029741758e-05	0.690365484429066	3.611059946133302e-05	0.005936427315500484	0.03725278138531876
HOG0002320	Atha__AT3G27580	HOG0016514	Atha__AT4G39620	26	0.5613511918330575	0.5929165392898746	4.228373840144422e-06	0.5248197530864197	2.8545619738956803e-05	0.0015635901465295761	0.03287286791277191
HOG0002448	Atha__AT4G38190	HOG0005472	Atha__AT4G16360	18	1.425990288542311	0.6754646458618452	2.8669412430470245e-05	0.6496127102190613	5.3816356061133154e-05	0.0061447752305492515	0.04527303416946045
HOG0002451	Atha__AT1G02730	HOG0015854	Atha__AT5G55760	26	1.6184885791726638	0.5615278251566789	1.056053547362648e-05	0.5682840236686391	8.719165814865028e-06	0.0030428982321279887	0.016931443002517744
HOG0002456	Atha__AT1G64740	HOG0015449	Atha__AT3G58140	20	1.535349342446872	0.7782393067294935	2.689538847360256e-07	0.6741274238227145	9.148582181124772e-06	0.0001839757319351508	0.017485787484542447
HOG0002456	Atha__AT1G64740	HOG0015629	Atha__AT5G23200, Atha__AT5G08270	20	2.6330569757117237	0.7738096341703129	3.221609201360617e-07	0.6067590027700829	5.194277584211621e-05	0.0002131019711076181	0.04453046739455824
HOG0002522	Atha__AT5G57090	HOG0015313	Atha__AT4G19180	38	0.3684138629434296	0.5233837237400828	2.8742667174846544e-07	0.5226503661262731	2.9568067424769744e-07	0.00019424197646264552	0.0011051583272983939
HOG0002531	Atha__AT1G21010, Atha__AT1G76600	HOG0013977	Atha__AT4G22580	15	0.4627125533707941	0.8370588783376838	1.7699464417609551e-06	0.7531760204081633	2.7518063955129248e-05	0.0008087896954583069	0.03226753069524403
HOG0002825	Atha__AT5G58860	HOG0003153	Atha__AT1G14830	26	0.409990571032747	0.5075464019365435	4.445834146240561e-05	0.5198779750164364	3.24526672508075e-05	0.00830641219697585	0.035197943973502295
HOG0002825	Atha__AT5G58860	HOG0017190		27	0.6857924639484565	0.5642370611585424	6.336266218351558e-06	0.5189627900250611	2.2615941704869367e-05	0.002101076666222993	0.029208896146110493
HOG0002832	Atha__AT1G02170	HOG0005472	Atha__AT4G16360	16	0.7175531732513344	0.6905422261170137	6.671852114987488e-05	0.6733650519031144	9.84127041687538e-05	0.010853964899746842	0.0590757211182284
HOG0002834	Atha__AT1G52580	HOG0016381	Atha__AT5G40280	27	0.4978219488946126	0.5446184240782193	1.1160259490504837e-05	0.5529257067718607	8.807073224652762e-06	0.003165026431435596	0.017056703178593667
HOG0002961	Atha__AT3G45640	HOG0013890	Atha__AT3G10370	29	0.5754799556462025	0.5278508021310043	8.100332880323236e-06	0.5186837826688343	1.0582987508762845e-05	0.0025066093767537457	0.01910068009263663
HOG0002961	Atha__AT3G45640	HOG0018088	Atha__AT1G76050	25	0.7460664932945313	0.5484958398539922	2.301590749612864e-05	0.5555982248520711	1.9072187814710103e-05	0.005275731457866141	0.026553391623289544
HOG0003035	Atha__AT3G07330	HOG0008317	Atha__AT2G18940	17	0.6405832002254253	0.6526581096364282	8.754537740508826e-05	0.7067534121491734	2.3778924285945867e-05	0.012958266901149429	0.030054086189706404
HOG0003036	Atha__AT4G31590, Atha__AT2G24630	HOG0013683	Atha__AT3G55520	24	0.7094509204438417	0.5228575476179838	6.553254023302187e-05	0.520907372400756	6.865036731420534e-05	0.010729680671018132	0.050690601462228174
HOG0003084		HOG0017119	Atha__AT5G57250	23	0.7420418020220722	0.5669383199622829	3.382205804081144e-05	0.5744201987220549	2.8006664543199565e-05	0.0069008802116881296	0.03252712343679362
HOG0003125		HOG0010079	Atha__AT5G13640	21	0.3402679198916923	0.8135279585114261	2.3327400035036564e-08	0.8099999999999998	2.7927579624638857e-08	2.4887188715593487e-05	0.00011765851628604596
HOG0003125		HOG0013067	Atha__AT1G18070	23	0.3147574481592358	0.5997288188424369	1.4439216050863276e-05	0.537584558421472	6.890212328185201e-05	0.0038024718130620964	0.05072905837475042
HOG0003204	Atha__AT5G24010	HOG0010411	Atha__AT4G31240	19	0.7139832856067562	0.6168744541467861	6.766286095406258e-05	0.6094952293013236	7.99824651232535e-05	0.010956273321743162	0.054110414384467426
HOG0003321	Atha__AT2G30120	HOG0020334	Atha__AT1G49510	18	0.5244515757708288	0.7747320132438588	1.456591696229112e-06	0.6901511351376681	1.9612643482449587e-05	0.0006965741080144288	0.026979446039707655
HOG0003412	Atha__AT1G30270	HOG0015569	Atha__AT2G40550	28	2.0888256407503114	0.55013362949097	6.283589712134087e-06	0.511769123908867	1.879710569439853e-05	0.002089312689958891	0.026352453341076405
HOG0003412	Atha__AT1G30270	HOG0015645	Atha__AT4G15010	31	1.3205370073663611	0.6258196927434572	1.176025885714986e-07	0.5338423517169616	3.0584347620409315e-06	9.424327066707881e-05	0.008071134525929374
HOG0003412	Atha__AT1G30270	HOG0016915	Atha__AT2G37300	28	4.683842840389216	0.5085116517097544	2.055192629813009e-05	0.5070811871672525	2.1369662873951948e-05	0.00486601071228082	0.028370141263151728
HOG0003412	Atha__AT1G30270	HOG0020096		15	4.904286858963916	0.760188080034923	2.2728628051256906e-05	0.8229081632653059	3.0633105354938657e-06	0.0052312688820205545	0.008071134525929374
HOG0003412	Atha__AT1G30270	HOG0020166		15	11.94504843445988	0.7779329383993482	1.365687073662849e-05	0.7908290816326528	9.192974758842268e-06	0.0036538750860162328	0.017539971229667516
HOG0003544		HOG0008580	Atha__AT3G06170	27	0.5317363868532338	0.6557632980431782	3.110815486824763e-07	0.6435213138509841	4.855597925982146e-07	0.0002072205738079405	0.0017347972367772878
HOG0003666	Atha__AT2G13610	HOG0018573		19	0.2984987413823871	0.6518048374338696	2.9325288973045103e-05	0.6149861495844875	7.064245155559193e-05	0.006243783170515099	0.05131584231981259
HOG0003700		HOG0015001	Atha__AT5G46880	29	0.5648877157042371	0.7882088365930022	1.3481300757208567e-10	0.5569717780096578	3.3489619665145483e-06	3.094740509991267e-07	0.008594647063688638
HOG0003744	Atha__AT5G17860	HOG0016212	Atha__AT2G31440	18	0.3672797289041876	0.6886336888635605	2.041353311621183e-05	0.6496127102190613	5.3816356061133154e-05	0.004842420037962768	0.04527303416946045
HOG0003753	Atha__AT3G24240, Atha__AT5G48940	HOG0019036	Atha__AT1G56570	25	1.4435632793837487	0.5017957460507307	7.419571737333156e-05	0.5250674556213016	4.196961973771831e-05	0.011628693560711374	0.03998146579273438
HOG0003789	Atha__AT1G68070, Atha__AT2G01735	HOG0020411	Atha__AT3G44820	17	1.0514002779788545	0.8570223762408213	1.001156692907543e-07	0.7699202229911575	3.71678490515902e-06	8.280950086287343e-05	0.00929319481592499
HOG0003799	Atha__AT5G02840, Atha__AT3G09600	HOG0019245	Atha__AT1G60870	25	0.7313004240886867	0.610273465255223	4.0441363756016105e-06	0.5261828402366863	4.081236264037593e-05	0.0015102759949970873	0.03938991984448801
HOG0003801	Atha__AT5G41590	HOG0007979	Atha__AT4G28320, Atha__AT2G20680	18	0.4394294164374877	0.645962263588782	5.860862586311782e-05	0.6232686980609419	9.781072774060512e-05	0.009973886910390847	0.05890843372371374
HOG0003801	Atha__AT5G41590	HOG0013882	Atha__AT1G48540, Atha__AT3G17920	21	0.4333684180626714	0.6084865642816581	3.043183353425808e-05	0.6822330915837408	3.987720946468168e-06	0.006402734789126453	0.009810759842163431
HOG0003801	Atha__AT5G41590	HOG0015028	Atha__AT4G13980	19	0.5654690358242467	0.630842150902686	4.887816525263281e-05	0.6205016928285626	6.225179850049195e-05	0.008827095886970202	0.04849853926044491
HOG0003801	Atha__AT5G41590	HOG0017517	Atha__AT5G23520	21	1.056794119951692	0.5996979912392196	3.781276744726327e-05	0.667298026648676	6.228850108065048e-06	0.007441530852269387	0.013346036173727146
HOG0003883	Atha__AT1G09790	HOG0009238	Atha__AT1G48790	18	0.9447195083531654	0.6566909033414462	4.550013501313065e-05	0.6562839138153768	4.594554343625327e-05	0.008425174079884322	0.041743302931507124
HOG0003890	Atha__AT5G51670	HOG0019245	Atha__AT1G60870	21	1.0908821300029898	0.6298986140468448	1.757105229267493e-05	0.6886844324506662	3.2682555177387885e-06	0.004360931745746361	0.008432060672279139
HOG0003890	Atha__AT5G51670	HOG0020072	Atha__AT3G54790	19	0.66072381023102	0.7621135022063933	1.075412556374283e-06	0.8036965220067711	2.0523092236433137e-07	0.0005524333539327204	0.0007865830341568889
HOG0003991		HOG0005472	Atha__AT4G16360	9	0.8035968934656547	0.9380902523048068	1.7612716419817622e-05	0.9669444444444444	1.9361963037459243e-06	0.004367131476785871	0.005618541029850848
HOG0003991		HOG0018989	Atha__AT1G34180, Atha__AT1G34190	11	1.5752793983801237	0.925207808021757	2.2849047293431115e-06	0.859834710743802	3.973774256558543e-05	0.0009791348528952251	0.0388646019678401
HOG0004135	Atha__AT1G03790, Atha__AT5G44260	HOG0018819	Atha__AT1G04110	19	0.741363077450209	0.6808344767249753	1.373303866329104e-05	0.6177408433364112	6.633365568960715e-05	0.00366841834449116	0.05001420396950124
HOG0004277	Atha__AT5G18100	HOG0017197	Atha__AT3G13550	29	0.7864889781709009	0.6007749470794587	7.940555481111319e-07	0.5052898638646897	1.5507604529902502e-05	0.0004354738445364721	0.02357997052073228
HOG0004399		HOG0018552	Atha__AT1G77230	17	0.7596881616978278	0.7224461832649753	1.559531997658291e-05	0.7191705113417916	1.70628083552246e-05	0.0040119761093708566	0.02499652429378059
HOG0004444	Atha__AT5G53040	HOG0008581	Atha__AT1G16180	28	0.2599866337787951	0.7352448707255034	5.605457565696585e-09	0.5565633660871756	5.184396043749215e-06	7.475793152958122e-06	0.011716681473384402
HOG0004444	Atha__AT5G53040	HOG0019155	Atha__AT3G08920	23	1.0573975874143489	0.7358711027205311	1.6779375621131817e-07	0.5610187629864549	3.918162082446675e-05	0.00012625939541613716	0.03870840489974119
HOG0004470	Atha__AT3G49430	HOG0016454	Atha__AT4G12540	17	2.590164386539063	0.7064276144896051	2.39824736230998e-05	0.6862985390234526	3.992311055905374e-05	0.005436309130816155	0.03893553887680346
HOG0004508	Atha__AT5G22510	HOG0009914	Atha__AT3G62720, Atha__AT4G02500	36	0.7667908132847857	0.5020661803974767	1.3282262320623337e-06	0.526138317026348	5.600740379051648e-07	0.000647252013695916	0.001965689063950496
HOG0004589	Atha__AT3G24220	HOG0016043	Atha__AT3G44380	24	0.9660966585053626	0.7067282475011685	2.715862383236319e-07	0.6469754253308129	2.171692777777193e-06	0.00018545726843977327	0.006182933758230394
HOG0004674	Atha__AT1G05960	HOG0019177		21	0.887161897788912	0.5823276210871797	5.732914002476833e-05	0.6071850227694382	3.143559712886159e-05	0.00982771131554347	0.03460986432333384
HOG0004684	Atha__AT1G15290	HOG0008960		24	1.953503266014637	0.5966708171838253	9.742142180291836e-06	0.5171485822306238	7.504696733116017e-05	0.0028651267829219477	0.0529379317090305
HOG0004883		HOG0018799	Atha__AT1G80870	17	0.5956096476400219	0.7003525313224533	2.8067331622441375e-05	0.7316957420222993	1.2029379167269173e-05	0.006060370639977579	0.020508942475166266
HOG0004957	Atha__AT2G26250	HOG0020096		18	2.531162530344333	0.7018190290373125	1.432394237240988e-05	0.7749086490280214	1.4473368008429358e-06	0.0037791701906448386	0.004449940775466691
HOG0004996	Atha__AT3G48850	HOG0008208	Atha__AT5G63120	22	0.6848184543518971	0.6463607185282078	6.548105157543231e-06	0.71641742981934	6.881640411697458e-07	0.0021507726980884148	0.00235109094153015
HOG0004996	Atha__AT3G48850	HOG0017523	Atha__AT3G29280	22	1.2848195962871816	0.6483627068416101	6.178364828950418e-06	0.5530118373022161	7.291027594501715e-05	0.0020627447093757418	0.05214104162381613
HOG0005041	Atha__AT3G52400, Atha__AT3G11820	HOG0019001		26	0.4088606103967808	0.5203514199960285	3.2058003616836326e-05	0.5734502155014976	7.516300417397864e-06	0.006643865904777717	0.015353174915217318
HOG0005043	Atha__AT4G29530	HOG0018343	Atha__AT5G45420	23	1.1485453640503096	0.648676641426913	3.54684744324548e-06	0.5654683325782314	3.508655077670055e-05	0.001371773911480317	0.036680921221748417
HOG0005106	Atha__AT2G28940	HOG0007010	Atha__AT5G62710	18	0.5237491074118114	0.6627731166966786	3.9283162486017706e-05	0.7108804306036138	1.1129003812786908e-05	0.007640344640869515	0.019618725682053754
HOG0005106	Atha__AT2G28940	HOG0008705	Atha__AT3G05390	20	0.5523138190544297	0.6188155075543295	3.8918404682882855e-05	0.644821075244502	2.0243327207549978e-05	0.007590702054423593	0.02756950773740039
HOG0005106	Atha__AT2G28940	HOG0014716	Atha__AT5G41760	20	0.7116301140935116	0.6399276695894316	2.2971483788433465e-05	0.6815557691220532	7.39882427109212e-06	0.005268510762702051	0.015211871388541385
HOG0005168	Atha__AT1G47670	HOG0017774	Atha__AT3G55390	37	2.7720548964865634	0.6381680364552708	3.1029692450247872e-09	0.537360599350567	2.476359661211268e-07	4.538305266231772e-06	0.0009392297404379681
HOG0005208		HOG0008566	Atha__AT5G11480	24	1.1707494924258346	0.6414551770366572	2.585616860185328e-06	0.5322654064272211	5.2236899840615614e-05	0.0010777913810827617	0.04463386908069545
HOG0005208		HOG0014574	Atha__AT5G59460	24	2.078651831532249	0.5687965309363409	2.0748011152793128e-05	0.5962525519848771	9.856877742382156e-06	0.0049010269870932086	0.018303976381762416
HOG0005209	Atha__AT4G38730, Atha__AT2G21120	HOG0017100	Atha__AT1G23180	24	0.4324183272244603	0.5989962207223192	9.126237407912569e-06	0.6455773156899811	2.270363386589832e-06	0.0027324227224287483	0.006388983731421019
HOG0005217	Atha__AT1G61140, Atha__AT1G11100	HOG0017528	Atha__AT5G47510	25	1.2592282078392816	0.6939421394512912	2.371710056402869e-07	0.5740976331360946	1.1529764999561728e-05	0.00016645286171488137	0.020000231941405554
HOG0005260		HOG0012822	Atha__AT4G22920, Atha__AT4G11911, Atha__AT4G11910	26	1.5903434313730878	0.6133460633736859	2.245584680836594e-06	0.5786397837679886	6.4637698058152085e-06	0.0009665256004118967	0.013761724665245556
HOG0005287	Atha__AT3G27870	HOG0014754	Atha__AT1G06590	36	0.7634932512153411	0.6246108129154684	9.87204648893233e-09	0.5006882889508374	1.3938375034368207e-06	1.2069121906575396e-05	0.004330225740967587
HOG0005328	Atha__AT3G10040	HOG0006725	Atha__AT5G03140, Atha__AT3G53380	27	0.2358635134479668	0.6826503267288461	1.105485057727475e-07	0.5438837380229321	1.1394192509755432e-05	8.982487172513687e-05	0.0198279806528298
HOG0005406	Atha__AT3G44110, Atha__AT5G22060	HOG0012402	Atha__AT4G24830	28	1.0669987505559917	0.5463596761554544	7.025799622719376e-06	0.5379383444045696	8.98512288317056e-06	0.002257873870498085	0.017263910886614896
HOG0005406	Atha__AT3G44110, Atha__AT5G22060	HOG0017929	Atha__AT3G49890	25	2.586711990787209	0.5876672213743607	7.864170327110168e-06	0.6536100591715974	1.011349233689982e-06	0.002451921144594249	0.0032858180585921145
HOG0005407	Atha__AT4G21200	HOG0018836	Atha__AT5G45120	21	0.812689953663134	0.8096981512633827	2.8356623947543802e-08	0.619389441727104	2.3092786396607716e-05	2.9315788428492875e-05	0.02957072605621353
HOG0005472	Atha__AT4G16360	HOG0008192	Atha__AT1G10700	18	0.377506822299103	0.647617304367005	5.639110959416578e-05	0.6232686980609419	9.781072774060512e-05	0.009715658086204967	0.05890843372371374
HOG0005472	Atha__AT4G16360	HOG0009009	Atha__AT3G07160	18	0.4354462657427147	0.6544070366773701	4.8049815119440966e-05	0.6298035807664004	8.46599736041262e-05	0.008731226024371515	0.05550597261900033
HOG0005472	Atha__AT4G16360	HOG0014348	Atha__AT1G31860	18	1.4685795376419764	0.6833694171946899	2.3420215288247004e-05	0.6298035807664004	8.46599736041262e-05	0.005339857928713619	0.05550597261900033
HOG0005472	Atha__AT4G16360	HOG0014607	Atha__AT1G19850	18	0.7278801462380862	0.8652802236094667	2.2713479988113336e-08	0.830374211495472	1.4607836787089577e-07	2.4327177336864725e-05	0.0005724125349183306
HOG0005472	Atha__AT4G16360	HOG0014790	Atha__AT1G28120	16	1.0370854813476007	0.6795758371594808	8.57083806216449e-05	0.7075778546712801	4.442904294313836e-05	0.012791750787765014	0.04115034036685279
