GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0000753		HOG0012227	Atha__AT4G24190	17	0.6702186215841263	0.6560317501853935	8.118965119006244e-05	0.6782006920415226	4.857553344934705e-05	0.014763200925915574	0.03814454624844283
HOG0000753		HOG0014942	Atha__AT3G06790	20	0.830528781229809	0.640059643331663	2.2893787796840897e-05	0.5812629317655038	9.311509889394972e-05	0.006920669527786664	0.0537365796483876
HOG0000762	Atha__AT1G71930	HOG0005041	Atha__AT3G06120	21	0.8623269412966315	0.6113209708557847	2.834526384423924e-05	0.5931000168662508	4.4376470220679326e-05	0.007901292255187275	0.036106072028829615
HOG0000865	Atha__AT1G17580, Atha__AT5G20490	HOG0009866	Atha__AT3G51310, Atha__AT2G17790, Atha__AT1G75850	30	0.7236606845159762	0.6171934592461538	2.706455217580497e-07	0.541918705866486	3.541525093702883e-06	0.0003251226172777972	0.00580431305218811
HOG0000868	Atha__AT4G00720	HOG0002061	Atha__AT3G24330	14	2.348123119577132	0.756178313486586	5.331914925355896e-05	0.9651443062432072	4.1071830416421516e-10	0.011564126494760761	8.58592449230179e-07
HOG0000912	Atha__AT5G61350	HOG0014119	Atha__AT1G11380	20	1.1620082251580912	0.6711307104707891	9.953380269716196e-06	0.6114534456441856	4.64677589411618e-05	0.004074204669451655	0.03710541463444649
HOG0000912	Atha__AT5G61350	HOG0015462	Atha__AT5G11960	25	0.6749789139875954	0.5437724473766288	2.6040115861754057e-05	0.5206177514792898	4.689365296932338e-05	0.00748803801467653	0.03729133455732193
HOG0000912	Atha__AT5G61350	HOG0015955	Atha__AT3G02660	26	0.5971462307421642	0.503523011600628	4.918821192664868e-05	0.5631412082694133	1.0090827684673456e-05	0.011045906096529392	0.013407679300657128
HOG0000988	Atha__AT1G53510, Atha__AT3G14720	HOG0017035	Atha__AT3G51930	15	3.1664583550886225	0.8684316338133705	4.339571103547903e-07	0.7285841836734691	5.17314356670977e-05	0.00045831893004517313	0.03964471159079161
HOG0001082	Atha__AT5G38220, Atha__AT1G66900	HOG0002961	Atha__AT1G79630, Atha__AT1G16220	20	1.3822120942598035	0.6675058917879296	1.101117037986987e-05	0.6304121205268811	2.923733879684014e-05	0.004351688308794149	0.02809925345339299
HOG0001082	Atha__AT5G38220, Atha__AT1G66900	HOG0005726	Atha__AT3G06190, Atha__AT5G19000	21	0.7681866967610204	0.5760555674059864	6.635677153419401e-05	0.5634744476302919	8.84386872841126e-05	0.013135912884286628	0.05244167543088199
HOG0001082	Atha__AT5G38220, Atha__AT1G66900	HOG0012355	Atha__AT2G31450, Atha__AT1G05900	23	1.214732577272886	0.5633416269229369	3.699240312348119e-05	0.5774197769063725	2.5943354292582745e-05	0.009297561588628723	0.02618508174434623
HOG0001082	Atha__AT5G38220, Atha__AT1G66900	HOG0015113	Atha__AT4G33945	20	0.8439019667816385	0.5886647243495277	7.88808490035072e-05	0.644821075244502	2.0243327207549978e-05	0.014524387607552319	0.02210988929701492
HOG0001099		HOG0012642	Atha__AT1G08660	21	1.0512362545480316	0.655133872425666	8.831537484748355e-06	0.587114184516782	5.120304298510372e-05	0.003761703530251529	0.03937691399473343
HOG0001099		HOG0014456	Atha__AT4G13250	18	1.2312459395171749	0.6967245777242986	1.6454123228365987e-05	0.7389966143428748	4.827997425048475e-06	0.005640124578147911	0.007509089441956533
HOG0001099		HOG0015015	Atha__AT5G08340, Atha__AT5G23330	21	1.0377689361265985	0.6982075085894293	2.418417453214003e-06	0.69516613256873	2.665206155954609e-06	0.0015599862151176108	0.0045340012315263625
HOG0001099		HOG0015646	Atha__AT2G28250	18	1.295126374585689	0.6618803047556725	4.014593282440757e-05	0.7283891450230626	6.681541734969331e-06	0.009776023682162795	0.009810094664023581
HOG0001103		HOG0014544	Atha__AT2G35320	14	1.3303161310060647	0.8891902818759866	4.390224897947814e-07	0.7613041903151794	4.680621207250762e-05	0.0004616456023755901	0.03728063014680759
HOG0001103		HOG0014883	Atha__AT4G22000	18	1.2454656178711274	0.8020715333353892	5.09653116560403e-07	0.7532591875487905	3.054546058934943e-06	0.0005151572975857454	0.005105386238954012
HOG0001109	Atha__AT5G57610	HOG0012235	Atha__AT2G35480, Atha__AT1G32260	28	0.8565638488834689	0.5057163759321069	2.217798185504279e-05	0.5371357509401788	9.196201593758203e-06	0.006786163433740211	0.012531538126396706
HOG0001109	Atha__AT5G57610	HOG0013512	Atha__AT4G14310	22	0.7084323772911401	0.5492374709468621	7.953933168078212e-05	0.5992910435745483	2.3608961979720632e-05	0.01459466943639519	0.024484704494204867
HOG0001109	Atha__AT5G57610	HOG0013910	Atha__AT4G03560	22	0.5553396867737518	0.6299431740380056	1.0424751026006356e-05	0.6329725316050903	9.582083600766086e-06	0.004198618666511667	0.012914803728068809
HOG0001109	Atha__AT5G57610	HOG0013983	Atha__AT3G13225	28	1.0083785455751904	0.5380820424166104	8.947809353156298e-06	0.5039678794845546	2.325510579490056e-05	0.003795893985673347	0.0242869347430438
HOG0001109	Atha__AT5G57610	HOG0015341	Atha__AT3G51290	22	0.5706268591427079	0.804963102774704	1.547422475668365e-08	0.8315874585238493	3.5145597953952822e-09	3.669883531180731e-05	7.328902707874761e-06
HOG0001109	Atha__AT5G57610	HOG0017404	Atha__AT5G21070	25	0.4991476684546644	0.6625926070722025	7.430952412097867e-07	0.5095763313609467	6.150012018034814e-05	0.0006743442080655963	0.04337418530306368
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0001127		21	0.7721506562826126	0.627041835631938	1.8939817525450388e-05	0.6132720526227019	2.698491900595077e-05	0.006160807644557683	0.02677865369269411
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0006216	Atha__AT1G07290	25	0.9884044163557693	0.572558593762234	1.2032241441003554e-05	0.5636544378698225	1.535668578958463e-05	0.004615398588522356	0.018347603362782395
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0006784	Atha__AT1G15290	25	1.0885806493153	0.5263234715849471	4.06685568748565e-05	0.7159763313609467	9.904383155464345e-08	0.009855895518228875	0.00020220351562855464
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0009866	Atha__AT3G51310, Atha__AT2G17790, Atha__AT1G75850	25	0.4481016649339504	0.5049610628064127	6.876477684499647e-05	0.5362745562130176	3.159963170244052e-05	0.01341973703547629	0.02945235234618608
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0010750	Atha__AT4G14860, Atha__AT2G32100, Atha__AT1G05420	25	2.966605972048141	0.5100793921886945	6.0752594303081625e-05	0.5284171597633136	3.85820565477085e-05	0.0124784867111201	0.03324215936038714
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0012104	Atha__AT1G72650, Atha__AT1G17460	25	2.169626446882118	0.7987794224074529	1.7910033911241863e-09	0.786632544378698	3.5387073487437782e-09	6.4422875689674174e-06	7.376218307255845e-06
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0012750	Atha__AT5G02310	28	0.9386335259115924	0.550147291602433	6.281040381856605e-06	0.5492375661675247	6.452907904699384e-06	0.0029915727602355326	0.009515430240807268
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0012837		22	1.1685319753213577	0.647127912922697	6.404110373037779e-06	0.5733508138683305	4.5060372025572185e-05	0.0030309650065863756	0.03642992154117337
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0014002	Atha__AT1G04210	28	1.171868170125458	0.6095587498837395	9.517820166236764e-07	0.6134824916887088	8.322757599786311e-07	0.0008112133658515846	0.0015728759409782567
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0014316	Atha__AT5G04290	20	1.4879518884468856	0.6764232565943314	8.571956740441437e-06	0.6424082763299223	2.154990269369137e-05	0.003688074367647598	0.02300729381942621
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0014794	Atha__AT1G12470	28	0.3488430416407256	0.5070450985491652	2.1390679190679088e-05	0.6491402303643967	2.305722071313236e-07	0.006631054209578164	0.00046196748219285436
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0015207	Atha__AT5G44150	28	2.1841649506721814	0.5094668197543064	2.0022202625103483e-05	0.5259623557001961	1.2656209981167178e-05	0.00637352713146068	0.015937619773639403
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0016012	Atha__AT1G75010	25	1.4007923726068054	0.5182025705295783	4.978388549020122e-05	0.6536100591715974	1.011349233689982e-06	0.011118533638937457	0.0018887290275431629
HOG0001125	Atha__AT1G03520, Atha__AT4G03340	HOG0017173	Atha__AT5G65950	25	0.5847651180832222	0.5032313838077821	7.168530182150124e-05	0.5964591715976331	6.097794652172734e-06	0.013743623812334205	0.009103552329544334
HOG0001127		HOG0012969	Atha__AT5G58130	25	0.9537980532431504	0.6372574611248125	1.7384540824844525e-06	0.6253159763313608	2.544284901192431e-06	0.0012442066218655982	0.004351696227704703
HOG0001127		HOG0012851	Atha__AT1G67710	25	0.998146177626276	0.5144057860898356	5.466085939726578e-05	0.5636544378698225	1.535668578958463e-05	0.0117348958924502	0.018347603362782395
HOG0001127		HOG0013115	Atha__AT1G77420	21	0.8522611771211794	0.5906623057324298	4.70505336548652e-05	0.5595817169843142	9.6506390369657e-05	0.010750281065444456	0.05472968805019584
HOG0001127		HOG0012890	Atha__AT3G43300	21	0.5279095676798903	0.5922882765560741	4.525126755635963e-05	0.7302479338842974	8.164386807008857e-07	0.010505868818490964	0.0015458324139486549
HOG0001127		HOG0013582	Atha__AT5G10020	25	0.9068722290425087	0.5197785971807839	4.787986044333242e-05	0.5261828402366863	4.081236264037593e-05	0.010866890338639981	0.0343509165363558
HOG0001127		HOG0013587	Atha__AT1G61850	24	0.5558682579192157	0.5782659541420466	1.6135073406392178e-05	0.5723251417769374	1.890394343040655e-05	0.005568351913126404	0.021171316456810328
HOG0001127		HOG0014153	Atha__AT3G10970	25	0.6956965072455161	0.5171279648922565	5.112186357907546e-05	0.5317775147928996	3.54383159685135e-05	0.011282427204141887	0.031604214901853445
HOG0001127		HOG0014002	Atha__AT1G04210	25	0.9759535328648412	0.5266131716389331	4.0373787086093554e-05	0.5846366863905325	8.574570332971608e-06	0.00981140991054931	0.011894504102286128
HOG0001127		HOG0014476	Atha__AT5G46180	25	0.6454281093856588	0.5814691793229994	9.3797273426479e-06	0.5682840236686391	1.353535484947291e-05	0.003919980143394373	0.016737510312182863
HOG0001127		HOG0015075	Atha__AT3G53360	21	1.874414842394164	0.6629567402974594	7.065272124316807e-06	0.8123393489627257	2.4794967010375337e-08	0.0032377274837734043	5.1387284829626845e-05
HOG0001127		HOG0015273	Atha__AT1G31500	25	0.7303066474136282	0.5524010468870233	2.0763359698187388e-05	0.578769822485207	1.0120111161326266e-05	0.006518840968340027	0.013432482200199835
HOG0001127		HOG0015498	Atha__AT3G05680	22	0.8000914352829079	0.7009914686859734	1.180045112148925e-06	0.6768337105655744	2.6062512706429226e-06	0.0009482737969756457	0.004443525259038178
HOG0001127		HOG0016236	Atha__AT3G20790	21	0.8002305526629706	0.5723575215229545	7.226287218758142e-05	0.6420796087029853	1.2680036000946934e-05	0.01380652057594994	0.01595968111449999
HOG0001127		HOG0015959	Atha__AT4G33460	25	0.9219594171098084	0.5966190846803808	6.069347771804266e-06	0.5555982248520711	1.9072187814710103e-05	0.0029237647298699324	0.021295445475422593
HOG0001127		HOG0016748		21	0.7703604995611845	0.5990807854760981	3.8387273165183815e-05	0.573265306122449	7.077067993971976e-05	0.009508353892565739	0.046734292050689026
HOG0001127		HOG0017376	Atha__AT1G79200	22	1.7458715136696734	0.573815363673177	4.455658818881428e-05	0.5665303444254173	5.307742527349435e-05	0.010416742899371225	0.040201399524900414
HOG0001140	Atha__AT2G18700	HOG0010890	Atha__AT3G16560	14	1.2097499182625913	0.8298125178878337	5.932169064657198e-06	0.8001400797005194	1.579830848680049e-05	0.002882650838512163	0.018716615993475388
HOG0001140	Atha__AT2G18700	HOG0018513		16	3.0806751456525814	0.7089897175454384	4.291306991107378e-05	0.81	2.0510898633789e-06	0.01018284865152109	0.003606048024301563
HOG0001233	Atha__AT5G57390	HOG0016518	Atha__AT1G69020	29	1.1534977567757372	0.5352997387619792	6.494901544450011e-06	0.5807491082045182	1.5609689140405378e-06	0.00306046856142382	0.0028154277300180683
HOG0001235	Atha__AT5G10510, Atha__AT5G65510	HOG0005952	Atha__AT4G36580, Atha__AT2G18330	24	0.5155761112516853	0.5771912983390335	1.6606618515009182e-05	0.622040831758034	4.681206102181864e-06	0.005673642295293902	0.0073235436363666626
HOG0001235	Atha__AT5G10510, Atha__AT5G65510	HOG0005953	Atha__AT5G16930, Atha__AT3G03060	26	0.6871730981802414	0.6972372599405119	1.1268251309435135e-07	0.6329086419753085	1.1876700693699724e-06	0.0001693757393445901	0.002196133873391527
HOG0001242		HOG0016316	Atha__AT5G58020	23	0.7772049446584763	0.5277035613274358	8.671821321370074e-05	0.5744201987220549	2.8006664543199565e-05	0.015332262980053761	0.027409855595343195
HOG0001294	Atha__AT1G13290	HOG0015751		20	2.475426527126791	0.7098126605736285	3.149966963166312e-06	0.6691978065464411	1.0505529225549313e-05	0.0018691565658369186	0.013853220949583613
HOG0001304	Atha__AT2G40220	HOG0016340		15	0.5660018096475372	0.8086618410695604	5.102936638573738e-06	0.7224999999999998	5.995888525311016e-05	0.0026092189409723725	0.04269975875721465
HOG0001343	Atha__AT4G29260, Atha__AT4G29270	HOG0012881	Atha__AT5G66560, Atha__AT3G50840	26	0.3726766668707521	0.5361388566111425	2.117613036619412e-05	0.5208644605157423	3.1635343694340415e-05	0.00658673442182562	0.02947478133981952
HOG0001376	Atha__AT2G38510	HOG0006965	Atha__AT2G37880	13	1.66509622505551	0.7932899422611566	4.4442305076148994e-05	0.7728535201062673	7.54456235935913e-05	0.010401556673583813	0.0485667239357373
HOG0001376	Atha__AT2G38510	HOG0015907	Atha__AT4G12680	14	0.7776083047948924	0.8175625583699564	9.058048044689689e-06	0.7922956164714408	1.998540422478126e-05	0.003826941743133089	0.021950188917858028
HOG0001389	Atha__AT3G14570	HOG0015494	Atha__AT4G10090	25	2.5791508233014726	0.6971503829401239	2.0967035998185037e-07	0.5041	7.020466733169794e-05	0.0002698055571483001	0.04667109087679862
HOG0001548		HOG0011207	Atha__AT4G16150, Atha__AT3G16940	22	0.4096698294069391	0.5404642832648733	9.711608103131956e-05	0.583658037884341	3.501472204283088e-05	0.016386815265482624	0.03134036032585854
HOG0001548		HOG0017568	Atha__AT4G37445	16	1.371444909995341	0.7794556435398042	5.9196909129858645e-06	0.8206228373702422	1.36351335532699e-06	0.0028796286375785255	0.002495755613394914
HOG0001552		HOG0018453		17	1.1593313980787507	0.7750236787886587	3.1323766951797003e-06	0.7191705113417916	1.70628083552246e-05	0.0018618928354448858	0.01976542988178845
HOG0001657		HOG0016438	Atha__AT5G09995	18	0.8623140043996687	0.6231084001903168	9.815482041026352e-05	0.7108804306036138	1.1129003812786908e-05	0.016483289830057878	0.01450903593240066
HOG0001696	Atha__AT4G28480, Atha__AT2G20560	HOG0014793	Atha__AT4G32660, Atha__AT1G36627	22	0.8476993172827897	0.8511985083694804	1.0084744202675294e-09	0.6565482978956085	4.855121973369092e-06	3.975004817008653e-06	0.007539691575420228
HOG0001696	Atha__AT4G28480, Atha__AT2G20560	HOG0015833	Atha__AT1G67620	24	3.6877082772893	0.7952993648757173	4.9350551813109205e-09	0.5146502835538752	7.959636496095665e-05	1.4761464638624498e-05	0.04990047037607163
HOG0001748	Atha__AT5G10450, Atha__AT5G65430	HOG0011573	Atha__AT5G38880	24	0.5448908597166024	0.5186903829892503	7.235977115123944e-05	0.6582147448015121	1.5098226216258118e-06	0.01381766683255462	0.0027309642441146536
HOG0001748	Atha__AT5G10450, Atha__AT5G65430	HOG0014331	Atha__AT3G26670	29	0.8362210817998748	0.7603686577952223	7.260359798546172e-10	0.5996709456672082	8.248966062786678e-07	3.0317495351946168e-06	0.0015595127932830199
HOG0001748	Atha__AT5G10450, Atha__AT5G65430	HOG0016232		19	1.2506301606699304	0.606449290426232	8.562488864503633e-05	0.6205016928285626	6.225179850049195e-05	0.015215665906846183	0.04367751761171756
HOG0001835	Atha__AT1G51140	HOG0016255	Atha__AT1G51550	15	0.5139218592808223	0.7244492447982681	5.720934838994209e-05	0.7908290816326528	9.192974758842268e-06	0.012056024515340588	0.012531538126396706
HOG0001868	Atha__AT5G58860	HOG0011878	Atha__AT3G07100	23	0.5243110197586702	0.6537263435552603	3.0362898592871427e-06	0.598635543439204	1.4870546470308615e-05	0.0018208247941456433	0.017966117901255782
HOG0001868	Atha__AT5G58860	HOG0014119	Atha__AT1G11380	24	1.5896693569532705	0.5852181447884481	1.3368933719999242e-05	0.6723999999999999	9.3825997008208e-07	0.0049394364745794575	0.001763293597848087
HOG0001893	Atha__AT2G18500	HOG0016534	Atha__AT1G42480	14	0.5583182196919296	0.7335988632848606	9.185475369646084e-05	0.7689940828402366	3.829698105449934e-05	0.015869409093623308	0.03311527340863844
HOG0001904	Atha__AT5G57090	HOG0016082	Atha__AT5G61850	26	2.4943320236917814	0.7367934902789196	2.0483715385694112e-08	0.7546708744247204	8.71244211351103e-09	4.558858038265587e-05	1.815307437134428e-05
HOG0001991	Atha__AT1G14830	HOG0002137	Atha__AT2G33100	22	1.2076570363356465	0.696044926196469	1.39479438059046e-06	0.5905805337961086	2.945926531923321e-05	0.0010660495116555893	0.02821075545660354
HOG0001991	Atha__AT1G14830	HOG0003362	Atha__AT3G48010, Atha__AT5G14870	25	1.6773864589887972	0.5861374619522314	8.215710909635657e-06	0.5453254437869823	2.500766881697917e-05	0.0035792246346519345	0.02554273199053511
HOG0002061	Atha__AT3G24330	HOG0002620	Atha__AT5G65170, Atha__AT4G39720	4	11.365638126252204	0.9999942209736596	2.8895173448395632e-06	1.0	0.0	0.0017602186331280563	0.0
HOG0002061	Atha__AT3G24330	HOG0013588	Atha__AT1G10120	16	1.14343874360479	0.8378477091407038	6.666300310097319e-07	0.8313148788927337	8.818985741384042e-07	0.0006231669596695198	0.0016641699015623507
HOG0002061	Atha__AT3G24330	HOG0014779	Atha__AT2G41945	14	0.5880096518725961	0.7846514498920958	2.492542549594028e-05	0.8561333172322184	2.1365703496108157e-06	0.007294009025910675	0.0037377182374961223
HOG0002086	Atha__AT1G03790, Atha__AT5G44260	HOG0014970	Atha__AT1G19800	13	0.4758094217463525	0.7615838959755696	9.906095550406716e-05	0.7825443786982248	5.905745217191013e-05	0.016574513184197056	0.04253461924273859
HOG0002091	Atha__AT4G20270	HOG0010336	Atha__AT2G35800	24	0.436153977112258	0.5702841578522426	1.9951365055073236e-05	0.6610396975425329	1.3754790481872477e-06	0.006361603103004064	0.002514928773850968
HOG0002091	Atha__AT4G20270	HOG0010614	Atha__AT5G49360, Atha__AT1G02640	21	0.8213455554396087	0.5660073175773149	8.352210086205512e-05	0.6234845673806714	2.077824657278101e-05	0.015008618730808597	0.022498728954864444
HOG0002091	Atha__AT4G20270	HOG0014045	Atha__AT1G30580	21	0.4126428009142988	0.5924429792160407	4.5083356262819466e-05	0.6031438691178952	3.474548938772684e-05	0.010486882471650779	0.031222924798402902
HOG0002091	Atha__AT4G20270	HOG0014924	Atha__AT3G55390	24	1.912531175024488	0.5822691791857282	1.4484367272408912e-05	0.5084310018903592	9.204341421214483e-05	0.005196966542343246	0.053439633367638704
HOG0002091	Atha__AT4G20270	HOG0015641	Atha__AT2G37130	21	1.1724743281315408	0.6940350553648043	2.762614498709121e-06	0.644162590656097	1.197925231536833e-05	0.001706951403053759	0.015319135096917767
HOG0002091	Atha__AT4G20270	HOG0017846	Atha__AT3G51710	22	2.9181672271269643	0.5636056994325023	5.689579898400637e-05	0.5699354778234313	4.892592941008492e-05	0.012012226801739936	0.03827716192382745
HOG0002091	Atha__AT4G20270	HOG0017691		12	1.4715068478878088	0.8789558285036417	6.7447570679820055e-06	0.8780869480170181	6.99316495321054e-06	0.0031356850567449083	0.010173453442334359
HOG0002117	Atha__AT1G77690	HOG0010360	Atha__AT4G34840, Atha__AT4G38800	22	1.944925523301879	0.7587110572618107	1.334288066358269e-07	0.6169033627605304	1.487356086271994e-05	0.0001916247045044361	0.017966117901255782
HOG0002137	Atha__AT2G33100	HOG0002493	Atha__AT4G13800, Atha__AT3G23870	25	1.5104215442114792	0.6799805253756072	3.9974900208176e-07	0.6436976331360944	1.408511694596746e-06	0.00043069298530173917	0.0025660553027548375
HOG0002137	Atha__AT2G33100	HOG0003362	Atha__AT3G48010, Atha__AT5G14870	24	1.3058143766154973	0.5993948144298434	9.024316911043408e-06	0.5475999999999999	3.575934057206767e-05	0.003819066920325962	0.03181202857163372
HOG0002137	Atha__AT2G33100	HOG0007024		6	6.556045427263911	0.99026155754794	3.568005545675752e-05	1.0	0.0	0.009084739509362207	0.0
HOG0002137	Atha__AT2G33100	HOG0013643	Atha__AT4G09630, Atha__AT1G34550	25	1.2297197953523904	0.5043780717426889	6.97366590111489e-05	0.5217284023668639	4.561713460837436e-05	0.01352511441730143	0.03669248152324714
HOG0002137	Atha__AT2G33100	HOG0014203	Atha__AT2G30710	25	1.1793875218047931	0.6205750117930641	2.950021564182834e-06	0.604805325443787	4.765810644471689e-06	0.0017858982400353967	0.007437511159559721
HOG0002137	Atha__AT2G33100	HOG0015540	Atha__AT5G63840	21	0.6417441688512361	0.6509365585293706	9.934816714278384e-06	0.6822330915837408	3.987720946468168e-06	0.004070328807816848	0.006396806181087635
HOG0002137	Atha__AT2G33100	HOG0016397	Atha__AT5G63420	22	0.6752001103402634	0.5674310303637227	5.19492943787747e-05	0.5905805337961086	2.945926531923321e-05	0.011386092503095717	0.02821075545660354
HOG0002162		HOG0012235	Atha__AT2G35480, Atha__AT1G32260	18	0.3848575230880899	0.705629703783298	1.289341664139552e-05	0.6833095304277813	2.3456553098215367e-05	0.004820403398846541	0.02441168291002892
HOG0002164		HOG0016591	Atha__AT2G26700	18	0.4632499920978382	0.690997165845079	1.917826146227746e-05	0.837914460771001	1.0113271116055493e-07	0.006209872265971273	0.0002061354693675627
HOG0002237	Atha__AT2G26150	HOG0012713	Atha__AT5G02140	17	1.21865876138336	0.7247686564205809	1.4622813634443651e-05	0.7699202229911575	3.71678490515902e-06	0.0052297582073175825	0.00604069094102543
HOG0002259	Atha__AT5G35630	HOG0016351	Atha__AT3G09430	22	4.62567214063659	0.6005920080207926	2.283211431842547e-05	0.6347707481186481	9.111567923168137e-06	0.006909579079866121	0.012484682952118924
HOG0002325	Atha__AT1G01140	HOG0014149	Atha__AT2G20210	25	1.1890963983455587	0.5303485669729436	3.674514412611536e-05	0.5261828402366863	4.081236264037593e-05	0.009257656266911588	0.0343509165363558
HOG0002325	Atha__AT1G01140	HOG0016416	Atha__AT1G05055	25	1.1073658405160045	0.6728228082858176	5.179773134964831e-07	0.5206177514792898	4.689365296932338e-05	0.0005206039343637008	0.03729133455732193
HOG0002365	Atha__AT5G22460	HOG0008093	Atha__AT4G01240	9	0.357742421885927	0.924860635350396	3.488004306367716e-05	0.9025	8.762523965086177e-05	0.008964022287411881	0.05227782948274024
HOG0002365	Atha__AT5G22460	HOG0013766	Atha__AT1G22850	22	0.6665412918445415	0.6284649016314248	1.0859856584827404e-05	0.5429800847521126	9.174588774353496e-05	0.004309386764416922	0.05334032137278829
HOG0002395		HOG0015140	Atha__AT3G18020	17	0.1931963136815679	0.8514193375282945	1.339506919311874e-07	0.7358948481353329	1.0661126185774074e-05	0.00019219840283456424	0.013996404893734824
HOG0002399	Atha__AT2G41690	HOG0012643	Atha__AT3G11470, Atha__AT2G02765	22	0.6238318580058014	0.5735564348601675	4.483675051634974e-05	0.6347707481186481	9.111567923168137e-06	0.010451342878961165	0.012484682952118924
HOG0002419		HOG0011348	Atha__AT5G05750, Atha__AT3G57340	18	1.0101480094571016	0.7902925369672223	8.145352156173181e-07	0.6232686980609419	9.781072774060512e-05	0.0007225901092616849	0.05507805485669588
HOG0002419		HOG0013119	Atha__AT1G31330	15	0.6626264091790848	0.7206369053218061	6.269168336165123e-05	0.7104081632653061	7.967195252724858e-05	0.012706588399464536	0.04990047037607163
HOG0002419		HOG0015730	Atha__AT2G10550, Atha__AT3G18630	16	0.883693993106014	0.7395488303718866	1.939054281007045e-05	0.6782006920415226	8.839139363842143e-05	0.0062475087090014215	0.05244167543088199
