GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0000889	Atha__AT3G51850	HOG0011362	Atha__AT5G18700	14	1.225776940617356	0.7649228330107545	4.262302623071071e-05	0.7384663687960392	8.200994666805756e-05	0.015997127663074203	0.028475525346904302
HOG0000889	Atha__AT3G51850	HOG0012796	Atha__AT3G07100	17	1.315125346801005	0.7246193095837464	1.468371734655288e-05	0.690365484429066	3.611059946133302e-05	0.008137647106897489	0.014058672286046157
HOG0000889	Atha__AT3G51850	HOG0013594	Atha__AT3G60680	15	4.6279512697533125	0.7710005952153061	1.6740244711503257e-05	0.7908290816326528	9.192974758842268e-06	0.008884456704018821	0.004012217824345515
HOG0001022	Atha__AT2G01760	HOG0002434		13	0.7634519790140217	0.7803676852375915	6.245409504404151e-05	0.821911604878638	1.9296152005272254e-05	0.02012195610230944	0.008084628083104966
HOG0001022	Atha__AT2G01760	HOG0012508	Atha__AT4G31520, Atha__AT1G13160	15	0.3482642264143358	0.751469692788049	2.8805702276941427e-05	0.7285841836734691	5.17314356670977e-05	0.012560062578225287	0.01933110322501358
HOG0001037	Atha__AT3G30380	HOG0009505	Atha__AT1G09020	17	0.7251071406736161	0.7319646167655856	1.193739084592027e-05	0.6661440311418687	6.449255889681113e-05	0.007088399174253654	0.023207743073945936
HOG0001067	Atha__AT2G02540, Atha__AT1G14440	HOG0005367	Atha__AT5G05010	16	0.5057452933372485	0.7598167178887734	1.0872615201461524e-05	0.8313148788927337	8.818985741384042e-07	0.006660769782809406	0.00040419531808739625
HOG0001067	Atha__AT2G02540, Atha__AT1G14440	HOG0006766	Atha__AT4G24050, Atha__AT1G64590	16	0.7973309387325176	0.6741784527198185	9.66612181058639e-05	0.6782006920415226	8.839139363842143e-05	0.025967295033225223	0.03003678788996073
HOG0001087	Atha__AT4G14130, Atha__AT3G23730	HOG0012759	Atha__AT3G58490	16	0.6693008076073708	0.7313979314890596	2.4171530270393763e-05	0.6928114186851212	6.328124573232542e-05	0.0112493978603202	0.02282923708739331
HOG0001088	Atha__AT4G28850	HOG0012141	Atha__AT4G37480	8	0.9492590096071958	0.9900463505010536	3.093319668063128e-07	1.0	0.0	0.0005123879748828888	0.0
HOG0001090	Atha__AT2G31730, Atha__AT1G05710	HOG0015795	Atha__AT4G14850	10	0.5627691965407918	0.9826260504727404	2.5089556072649125e-08	0.9053810835629016	2.279854920641689e-05	7.135748970193928e-05	0.009337855663685125
HOG0001095		HOG0012678	Atha__AT4G18340, Atha__AT1G30080	13	0.5442273721823065	0.8519288393871629	6.88845700933601e-06	0.8827738195870064	1.8782484299388891e-06	0.004919737728380323	0.0008532947361004684
HOG0001114	Atha__AT2G25080, Atha__AT4G31870	HOG0012329	Atha__AT4G10930	14	1.5405490875335013	0.7332611656434758	9.257315785917871e-05	0.8080231856056033	1.235870086560078e-05	0.02531831220789562	0.005300983714416358
HOG0001128	Atha__AT1G68640	HOG0010917		9	1.628735572714883	0.941270533064108	1.4625143155365505e-05	0.9025	8.762523965086177e-05	0.008114891151111053	0.029868666638371753
HOG0001141	Atha__AT5G16560	HOG0014343	Atha__AT2G22410	16	0.4738743862210991	0.7367949416110318	2.090499368105036e-05	0.6782006920415226	8.839139363842143e-05	0.01026095142052464	0.03003678788996073
HOG0001169	Atha__AT4G18800, Atha__AT5G45750	HOG0001223		3	1.2184736047757043	0.9999999999031486	6.265173608444195e-06	1.0	0.0	0.004604771320445351	0.0
HOG0001181	Atha__AT3G14570	HOG0009511	Atha__AT2G38460, Atha__AT5G03570	13	1.6053831116538926	0.7961886094097288	4.105953003000478e-05	0.8520710059171599	6.851685949643363e-06	0.0156392421792794	0.0030269909943527627
HOG0001181	Atha__AT3G14570	HOG0015283	Atha__AT1G74350	10	1.024074369454521	0.9649418543847286	4.189833050605688e-07	0.9521028466483012	1.4675461874042197e-06	0.0006454429750037493	0.0006688684865366771
HOG0001181	Atha__AT3G14570	HOG0015933		9	1.09404880594288	0.994827243931664	2.9029168488832474e-09	0.9669444444444444	1.9361963037459243e-06	1.2797758954189632e-05	0.0008770635523488909
HOG0001191	Atha__AT1G13290	HOG0007732	Atha__AT2G18250	12	0.5205133757591179	0.8824970653775661	5.804640061827601e-06	0.944838378404812	1.2868115751495013e-07	0.004368214424830061	5.934531306022493e-05
HOG0001210		HOG0009667	Atha__AT4G27650, Atha__AT3G58390	13	0.7008410266343776	0.9274169830527048	1.317527512317088e-07	0.7632230406955683	9.5288972903705e-05	0.0002656082494822909	0.031991115582747094
HOG0001221	Atha__AT1G69310	HOG0012584	Atha__AT5G53920	12	0.8879591449917303	0.8041694704253197	7.751065742016146e-05	0.8392097413076437	2.8428045348547105e-05	0.022850495570734417	0.011410549391273027
HOG0001223		HOG0001239	Atha__AT4G18450	3	3.0840908280315094	0.9999999990734084	1.93786836007704e-05	1.0	0.0	0.009774004465903008	0.0
HOG0001223		HOG0002432	Atha__AT1G75450	4	0.8916810731504163	0.9999717230281924	1.413858585364026e-05	1.0	0.0	0.007942024720290031	0.0
HOG0001223		HOG0002772		3	1.620305948837411	0.9999999997026094	1.0978517787766274e-05	1.0	0.0	0.006704420854770065	0.0
HOG0001223		HOG0003724		3	0.887029478942394	0.9999999999670872	3.6522662522473177e-06	1.0	0.0	0.0031687330446026323	0.0
HOG0001223		HOG0013594	Atha__AT3G60680	7	2.1873740346536823	0.9762254714964148	2.984572697084964e-05	1.0	0.0	0.012846239985507357	0.0
HOG0001230	Atha__AT5G12000, Atha__AT5G26150	HOG0009570	Atha__AT4G39030, Atha__AT2G21340	14	1.4883405769884497	0.7434701012076602	7.283148015199231e-05	0.8080231856056033	1.235870086560078e-05	0.022019423160297816	0.005300983714416358
HOG0001234	Atha__AT2G24370, Atha__AT4G31230	HOG0014894	Atha__AT4G21300	16	1.0914989179693797	0.6863506111907274	7.349455900334434e-05	0.6977162629757786	5.637132062814415e-05	0.022147980129953858	0.020783537457369553
HOG0001283	Atha__AT3G14880	HOG0004210	Atha__AT5G43780, Atha__AT4G14680, Atha__AT3G22890	12	0.1514617884011294	0.7949945803647449	9.790366418381136e-05	0.8137806249694364	5.9978574465377e-05	0.026166531219266292	0.02171831125668642
HOG0001283	Atha__AT3G14880	HOG0007991	Atha__AT5G47240	10	0.5153590167221792	0.8946124352286009	3.5253152331923764e-05	0.9053810835629016	2.279854920641689e-05	0.0142347268597522	0.009337855663685125
HOG0001295	Atha__AT2G38300	HOG0004238	Atha__AT1G27990	9	1.0382231181543025	0.9355198628956716	2.032914079638948e-05	0.9344444444444444	2.155031274835775e-05	0.010077515087971868	0.008899469979586735
HOG0001311	Atha__AT2G43140, Atha__AT1G05805	HOG0010047	Atha__AT1G04780, Atha__AT3G24210	16	0.5109363729161389	0.7464158656208377	1.6020010644831607e-05	0.6977162629757786	5.637132062814415e-05	0.008627840988959929	0.020783537457369553
HOG0001316	Atha__AT2G25760	HOG0014107	Atha__AT5G27270	17	0.7403221532375188	0.7614937322465566	4.890758684514998e-06	0.6944444444444446	3.261049385399229e-05	0.0038859237221136613	0.012928111819391058
HOG0001348		HOG0015388	Atha__AT1G77010	6	10.692431780185244	0.9867730544295652	6.58984649450915e-05	1.0	0.0	0.02079077440633259	0.0
HOG0001383	Atha__AT2G18700	HOG0006362	Atha__AT1G70090, Atha__AT1G24170, Atha__AT3G28340	13	1.6292283210908347	0.873241617330579	2.900356541709439e-06	0.7632230406955683	9.5288972903705e-05	0.00269793267728194	0.031991115582747094
HOG0001383	Atha__AT2G18700	HOG0006330	Atha__AT3G43920	13	1.244563148684807	0.8068462400210011	3.0391456671811092e-05	0.9245562130177511	1.631768081069998e-07	0.01298246073481882	7.52126849357238e-05
HOG0001383	Atha__AT2G18700	HOG0007044	Atha__AT5G52280, Atha__AT1G63300, Atha__AT5G41140	13	1.8312739947539844	0.909666904452678	4.424231996641521e-07	0.8931288491728052	1.1239312789557584e-06	0.0006722592647915107	0.0005136273475008084
HOG0001383	Atha__AT2G18700	HOG0008506	Atha__AT3G57560	16	1.0374600015783038	0.7298563215251357	2.5181932505016786e-05	0.7125346020761244	3.930242737399878e-05	0.011551407400848182	0.015169175069411924
HOG0001383	Atha__AT2G18700	HOG0011156	Atha__AT5G60540	16	0.7309012280500763	0.8336851098471577	7.977540111774701e-07	0.7889619377162629	4.326250867975576e-06	0.0010471780086263151	0.0019331107540595611
HOG0001383	Atha__AT2G18700	HOG0011898	Atha__AT1G67500	16	0.5357872126181045	0.8135788059046594	1.7920826361932358e-06	0.6782006920415226	8.839139363842143e-05	0.0019073927651857088	0.03003678788996073
HOG0001383	Atha__AT2G18700	HOG0012779	Atha__AT2G35480, Atha__AT1G32260	16	1.0456099066080842	0.7604158825173843	1.068059825288554e-05	0.7630536332179929	9.869651666147378e-06	0.0065841414141650225	0.004288204374593959
HOG0001383	Atha__AT2G18700	HOG0013232	Atha__AT5G26850	16	1.1279163084967587	0.770806655554431	7.785768265331094e-06	0.804714532871972	2.492375965885868e-06	0.005333008629495408	0.0011243176113311818
HOG0001383	Atha__AT2G18700	HOG0013854	Atha__AT1G76630	15	1.0376761283813145	0.785686595145654	1.0794736597129842e-05	0.7044005102040815	9.136935846519936e-05	0.006631055224862069	0.030929365720814263
HOG0001383	Atha__AT2G18700	HOG0014069	Atha__AT5G18830	16	1.00009385237904	0.6974917403127607	5.6672716742034886e-05	0.7224999999999999	3.05226006778498e-05	0.018990373045331965	0.012181569999712295
HOG0001383	Atha__AT2G18700	HOG0016323		12	2.030725462992198	0.8718727719979935	8.992738765837985e-06	0.8392097413076437	2.8428045348547105e-05	0.0058697798771436575	0.011410549391273027
HOG0001384	Atha__AT1G60140, Atha__AT1G70290, Atha__AT1G23870	HOG0013403	Atha__AT5G61500	9	0.6698652615173777	0.9538159862538091	6.274920849656361e-06	0.9025	8.762523965086177e-05	0.004608724392921426	0.029868666638371753
HOG0001385	Atha__AT1G68020	HOG0015405	Atha__AT3G02060	12	0.5225045020430477	0.8386174733482779	2.8963803469145e-05	0.8137806249694364	5.9978574465377e-05	0.012604521696392425	0.02171831125668642
HOG0001386	Atha__AT4G17770	HOG0003155	Atha__AT4G00500, Atha__AT3G49050	5	2.0055756511969207	0.9976393051120588	4.871430430656627e-05	0.9999999999999998	1.4042654220543672e-24	0.01733527752913533	6.496283772564011e-22
HOG0001386	Atha__AT4G17770	HOG0004177	Atha__AT5G01890, Atha__AT3G56370	5	1.5222532118318266	0.9962220234455668	9.866672126742204e-05	0.9999999999999998	1.4042654220543672e-24	0.026282632968483783	6.496283772564011e-22
HOG0001386	Atha__AT4G17770	HOG0014422	Atha__AT3G05760	4	1.9651391915542613	0.9998778296669758	6.108703232488023e-05	1.0	0.0	0.01985736571831618	0.0
HOG0001393	Atha__AT1G01120	HOG0005027	Atha__AT2G20450, Atha__AT4G27090	17	1.6044161350433497	0.699665253251577	2.8565655445385316e-05	0.6822436082276051	4.407027914063439e-05	0.01249114670964343	0.01681841304727936
HOG0001393	Atha__AT1G01120	HOG0013509	Atha__AT5G42310	16	1.925239827899013	0.9108213826710831	9.786168544231642e-09	0.6733650519031144	9.84127041687538e-05	3.3873365167445746e-05	0.03274267076401698
HOG0001394	Atha__AT2G26640	HOG0009662	Atha__AT2G31280, Atha__AT1G06150	14	1.888581562321847	0.7325608528830234	9.40780741826688e-05	0.7767226180412993	3.109511008397839e-05	0.02555800697155699	0.012380313650241098
HOG0001408	Atha__AT2G07050	HOG0013579	Atha__AT1G73380	16	1.890014813102781	0.8004186904518974	2.9090790866190942e-06	0.7224999999999999	3.05226006778498e-05	0.0027040465230283874	0.012181569999712295
HOG0001427		HOG0007908	Atha__AT4G38760	15	0.3146282555571312	0.7550005568835896	2.6195880425391526e-05	0.8164413265306121	3.880504128799775e-06	0.011840390686186685	0.0017400300877550338
HOG0001438	Atha__AT3G07030	HOG0008578	Atha__AT4G14670, Atha__AT1G74310	16	0.2506885431292397	0.6770477049656243	9.069674761777226e-05	0.6733650519031144	9.84127041687538e-05	0.025030410608570666	0.03274267076401698
HOG0001438	Atha__AT3G07030	HOG0009933	Atha__AT1G35470, Atha__AT4G09340	19	0.4040252016669252	0.612756257304969	7.43112229078946e-05	0.6122376115727914	7.518849774590376e-05	0.02228469013463287	0.026546470316019165
HOG0001440	Atha__AT1G76010, Atha__AT1G20220	HOG0002733	Atha__AT2G20300	14	1.476183334472344	0.8364361646170866	4.659340986104989e-06	0.8724791691824659	1.0279787693084366e-06	0.003755753210037973	0.00047053499470351036
HOG0001477	Atha__AT5G67470	HOG0010939	Atha__AT4G34460	13	0.5066921152319414	0.7883975957281364	5.067259490324924e-05	0.8724791691824659	2.998703750099579e-06	0.0177411442990686	0.0013494391425693142
HOG0001478	Atha__AT3G05470	HOG0010690	Atha__AT5G42750	13	1.8995888012454236	0.8178736164411172	2.18729511950481e-05	0.7825443786982248	5.905745217191013e-05	0.010552554572612245	0.02152286657757655
HOG0001480	Atha__AT3G20910, Atha__AT5G12840	HOG0008158	Atha__AT4G10430, Atha__AT1G33230	14	0.5457334363277662	0.7308474346529154	9.78472371304521e-05	0.7844897959183673	2.5040044989174743e-05	0.0261564322134497	0.010184856384490067
HOG0001480	Atha__AT3G20910, Atha__AT5G12840	HOG0012036	Atha__AT5G54090	16	0.8421825543829738	0.691270107244426	6.559876967527195e-05	0.7994463667820068	3.011309929637417e-06	0.02072816232456093	0.0013541775770883199
HOG0001493	Atha__AT3G58160, Atha__AT1G54560, Atha__AT1G08730	HOG0012123	Atha__AT5G19840	13	1.6623974458855932	0.7852115446493463	5.510498672404133e-05	0.7825443786982248	5.905745217191013e-05	0.018677601301340552	0.02152286657757655
HOG0001494	Atha__AT4G33200	HOG0010459	Atha__AT1G71410, Atha__AT1G22870	17	0.762645412676788	0.6648093925244658	6.650768698557478e-05	0.6581663302575934	7.738036180608982e-05	0.020899474169141282	0.027151813056394178
HOG0001494	Atha__AT4G33200	HOG0010849	Atha__AT2G15820	17	1.69523472419807	0.6635406717382144	6.847417853126033e-05	0.690365484429066	3.611059946133302e-05	0.021252501362449404	0.014058672286046157
HOG0001494	Atha__AT4G33200	HOG0014721	Atha__AT1G25500	15	1.6250575784062389	0.7748221408854676	1.4974522385165182e-05	0.7971938775510203	7.494736064568256e-06	0.008249362510684064	0.0032825857093716467
HOG0001494	Atha__AT4G33200	HOG0015375	Atha__AT1G76400	14	1.5839443296841422	0.8712711020326106	1.0884470580459152e-06	0.7536529404661273	5.679818908691511e-05	0.0013193762449564411	0.020865336338406648
HOG0001495	Atha__AT2G31900	HOG0010755	Atha__AT5G30490	15	3.252878441655086	0.7561139766844062	2.541596490737153e-05	0.746989795918367	3.243373143346797e-05	0.01161910869718436	0.012885888054135713
HOG0001507	Atha__AT2G44830	HOG0014368	Atha__AT2G42220	14	1.0429323270436683	0.7992190612954647	1.624799301237132e-05	0.897287767177877	2.7738827125448025e-07	0.008709445224791114	0.00012772549685418055
HOG0001512	Atha__AT1G51570, Atha__AT3G57880	HOG0011537	Atha__AT5G42620	16	2.311455267325793	0.7706189349068391	7.831326873173728e-06	0.6830536332179932	7.92354858224969e-05	0.005352995560204486	0.027714937547984556
HOG0001523	Atha__AT2G45140, Atha__AT2G23830, Atha__AT3G60600	HOG0009463	Atha__AT1G24510	11	0.3574938579958595	0.9358676363408144	1.1385392921473253e-06	0.8430578512396697	6.661451941355563e-05	0.0013651006058502814	0.023860639775424353
HOG0001551		HOG0014917	Atha__AT5G45390	4	0.8748699985195748	0.9999999992797244	3.6013780847388953e-10	1.0	0.0	2.427744256073025e-06	0.0
HOG0001586	Atha__AT1G14830	HOG0003433	Atha__AT5G22510	10	1.0448195727620766	0.9581157558398752	8.559918785401456e-07	0.9053810835629016	2.279854920641689e-05	0.0011045789899245136	0.009337855663685125
HOG0001586	Atha__AT1G14830	HOG0004723	Atha__AT1G32850, Atha__AT4G10570, Atha__AT4G10590	13	1.6415431278473358	0.7767964631172902	6.837587345906917e-05	0.8724791691824659	2.998703750099579e-06	0.021234542628346863	0.0013494391425693142
HOG0001586	Atha__AT1G14830	HOG0008021	Atha__AT5G16280	13	1.6747293139855153	0.8888605359927981	1.3968510746227809e-06	0.8319043593768868	1.3975552674444554e-05	0.0015867108095537668	0.005961674445998584
HOG0001586	Atha__AT1G14830	HOG0013217	Atha__AT3G52640	13	1.3638878838429138	0.775614187734979	7.04356133820199e-05	0.8319043593768868	1.3975552674444554e-05	0.021605538801455923	0.005961674445998584
HOG0001586	Atha__AT1G14830	HOG0013220	Atha__AT3G01380	12	2.2180136403354065	0.9666591868438016	1.0282623292222038e-08	0.8650300748202849	1.170222792865967e-05	3.520422529433276e-05	0.005037566369934995
HOG0001586	Atha__AT1G14830	HOG0013510	Atha__AT5G10560	12	2.272923867036855	0.8202164356074176	5.014591731747894e-05	0.8392097413076437	2.8428045348547105e-05	0.017627070287355308	0.011410549391273027
