GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0000217	Atha__AT5G18960, Atha__AT3G06250	HOG0008510	Atha__AT1G51580	13	0.7247308158610304	0.907262512303364	5.117580751536114e-07	0.7825443786982248	5.905745217191013e-05	0.00035218330895629474	0.05756347884003726
HOG0000217	Atha__AT5G18960, Atha__AT3G06250	HOG0010056	Atha__AT1G32900	13	0.9844293377164274	0.8955868423737353	9.877862606726655e-07	0.7728535201062673	7.54456235935913e-05	0.0005877169780417161	0.064588041516878
HOG0000217	Atha__AT5G18960, Atha__AT3G06250	HOG0013246	Atha__AT1G10180	16	0.4177193721321618	0.6865148394658074	7.32182730070821e-05	0.6733650519031144	9.84127041687538e-05	0.012783898111486539	0.07227168726640634
HOG0000217	Atha__AT5G18960, Atha__AT3G06250	HOG0015125	Atha__AT5G39960	16	0.6152223194804713	0.8212742724789778	1.328774695500393e-06	0.7477162629757786	1.544234049652656e-05	0.000740315663789613	0.027668418301486124
HOG0000217	Atha__AT5G18960, Atha__AT3G06250	HOG0015886	Atha__AT1G03190	16	0.3865021049796586	0.7582552620353379	1.1387086672877349e-05	0.81	2.0510898633789e-06	0.00362002188687667	0.0060466042530822215
HOG0000248	Atha__AT3G53720	HOG0016874	Atha__AT1G56570	24	0.5286016208185387	0.5194666226406223	7.104056139888471e-05	0.5373527410207938	4.6125988226586144e-05	0.012533947804120581	0.05112610335694715
HOG0000249	Atha__AT2G13620	HOG0007981	Atha__AT3G16920, Atha__AT1G05850	19	0.774628690884571	0.6540928948866565	2.768556214670446e-05	0.6013050169282858	9.596416633123156e-05	0.006718553021764143	0.07171177824382602
HOG0000249	Atha__AT2G13620	HOG0015369	Atha__AT5G65250	19	1.5155478111286282	0.6457644560268703	3.407700595763523e-05	0.6260418590335488	5.472940023200308e-05	0.007727453431355835	0.05578308097237859
HOG0000253	Atha__AT3G52080	HOG0002342	Atha__AT2G39430, Atha__AT3G55230	24	0.7042271135256573	0.5755594988799623	1.7346803008586918e-05	0.6358328922495273	3.080204884175357e-06	0.004870799507342681	0.008462665850169622
HOG0000253	Atha__AT3G52080	HOG0003819	Atha__AT5G66740, Atha__AT1G75160	25	0.3949516513174706	0.5288961680220559	3.811876383293137e-05	0.7422485207100591	3.191860252637118e-08	0.008331692475186678	0.000116529627276298
HOG0000253	Atha__AT3G52080	HOG0006518	Atha__AT1G30825	24	0.3773487969389368	0.5829889608191585	1.4204520795977166e-05	0.5411841209829866	4.196454130492341e-05	0.004237473306025537	0.04855146756858548
HOG0000253	Atha__AT3G52080	HOG0008318	Atha__AT3G14770	22	0.5471753780731601	0.6025434755951352	2.17102453694399e-05	0.5396565725291821	9.889987537645968e-05	0.005686081593615659	0.07245059017352246
HOG0000253	Atha__AT3G52080	HOG0012311	Atha__AT3G61750	24	0.6296613050340077	0.5691227047667218	2.0570887346939004e-05	0.5234207939508505	6.465655516291939e-05	0.005483633705481723	0.060142916850300154
HOG0000253	Atha__AT3G52080	HOG0012710	Atha__AT4G35870	25	0.3303975594274813	0.5736240143280951	1.1682301329157492e-05	0.5117751479289941	5.829401700188119e-05	0.0036875992252680635	0.05723431652023437
HOG0000253	Atha__AT3G52080	HOG0013140	Atha__AT5G17410	27	0.2320092352658572	0.6640947492142231	2.2772550672723138e-07	0.6240807083297926	9.55995314579869e-07	0.00018501061555571943	0.003093859338073451
HOG0000253	Atha__AT3G52080	HOG0016100	Atha__AT1G70070	25	0.1918433516756388	0.5496948498198584	2.230148146847716e-05	0.578769822485207	1.0120111161326266e-05	0.00579014754340698	0.020857281785314666
HOG0000253	Atha__AT3G52080	HOG0016309	Atha__AT3G58520	27	0.4778189573136867	0.5304072882351104	1.657848537664032e-05	0.6376578244710114	5.978419615346278e-07	0.004720885885364676	0.0020009942826125335
HOG0000253	Atha__AT3G52080	HOG0016423	Atha__AT5G18970	27	0.4932741517374707	0.5060537417880032	3.183917654256705e-05	0.5049846368527686	3.2741619185489255e-05	0.007379776855094621	0.042791647955933126
HOG0000253	Atha__AT3G52080	HOG0016604	Atha__AT3G19610	22	0.6924994339695388	0.6541102106823407	5.21947935568732e-06	0.5479844830494182	8.185823879055852e-05	0.002067118532225096	0.06680745497153084
HOG0000253	Atha__AT3G52080	HOG0018357	Atha__AT4G20030	16	0.6846624751744408	0.7099044346139003	4.195497285348057e-05	0.6733650519031144	9.84127041687538e-05	0.008884568760796404	0.07227168726640634
HOG0000254	Atha__AT1G16380, Atha__AT1G79400	HOG0004792	Atha__AT4G27320, Atha__AT5G54430	19	1.2599003362443235	0.698362158754257	8.404381110659723e-06	0.8131609726069559	1.3415325024737029e-07	0.0029145284430983505	0.0004789940290480891
HOG0000274	Atha__AT4G02050	HOG0009677	Atha__AT1G04530	24	1.2406629239286604	0.5642223032702273	2.3383713933563973e-05	0.6525829867674857	1.8140563448392211e-06	0.0059857046543895336	0.005467989754182174
HOG0000289	Atha__AT3G55550	HOG0006521	Atha__AT1G29380	19	2.815286122960968	0.6015058623946836	9.55405083689685e-05	0.6067590027700829	8.503539208142179e-05	0.015156422900591686	0.06774571784513952
HOG0000289	Atha__AT3G55550	HOG0017232	Atha__AT3G04340	21	0.7439104336262168	0.6154727969421886	2.5521399857342985e-05	0.6546280991735537	8.958357547402335e-06	0.006358273900022378	0.0192116606133626
HOG0000289	Atha__AT3G55550	HOG0017985	Atha__AT5G09890	18	1.0432712080399331	0.6536077205346769	4.897151208451638e-05	0.7178583562043579	9.11494735308722e-06	0.009840633619052026	0.019448160812911595
HOG0000315	Atha__AT5G59200	HOG0013983	Atha__AT5G16890	16	0.6712686168899984	0.8187330577273418	1.4687507985396636e-06	0.7994463667820068	3.011309929637417e-06	0.0007991863160946114	0.00831498027114352
HOG0000319	Atha__AT5G48910	HOG0009336	Atha__AT4G01950, Atha__AT1G02390	18	0.7555371297941167	0.7393463566862465	4.775510498632868e-06	0.6232686980609419	9.781072774060512e-05	0.0019373993036352326	0.07213360017772319
HOG0000319	Atha__AT5G48910	HOG0015721	Atha__AT4G11130	19	0.6326790237023678	0.7775386739245357	6.029775821439415e-07	0.6569529085872575	2.5750948148591665e-05	0.00040033340385583593	0.03764531562999382
HOG0000328	Atha__AT4G21065	HOG0008839	Atha__AT4G24320, Atha__AT1G71850	22	0.9051430723681938	0.5824647814759638	3.60631432319609e-05	0.5580621475105066	6.482551980419841e-05	0.008026061635786086	0.060179810199488946
HOG0000332	Atha__AT3G47530	HOG0013330	Atha__AT1G15410	22	0.9857424596572136	0.6135917424485434	1.6248397824623563e-05	0.5923175344283537	2.8197200018129034e-05	0.004652965839214029	0.039386774180087465
HOG0000376	Atha__AT1G09080	HOG0015291	Atha__AT1G63160	19	0.6450096472320385	0.8636522276059192	8.976917075486364e-09	0.7450415512465373	1.957499940679194e-06	1.3101935724578492e-05	0.005816860788864166
HOG0000401		HOG0014182	Atha__AT4G36050	14	0.1461277577616917	0.8090012276264235	1.1979653929570289e-05	0.8642869218693395	1.499525070329149e-06	0.0037548972682821414	0.0046173940591577485
HOG0000403	Atha__AT4G02670	HOG0012895	Atha__AT5G61410	19	0.6626722661941538	0.700067225255251	8.000603245513307e-06	0.6799015081563556	1.4086328903713012e-05	0.00281076061632221	0.026061566193996417
HOG0000403	Atha__AT4G02670	HOG0014939	Atha__AT1G27840, Atha__AT1G19750	23	0.7696601806387093	0.7221801632137643	2.8763836102446976e-07	0.6001656017122593	1.4270103112924189e-05	0.00022303053689133349	0.026275506476693772
HOG0000407		HOG0012010	Atha__AT1G08490	22	0.5045559142708872	0.7207862159779166	5.876245646947368e-07	0.5513335018895622	7.579334851078289e-05	0.0003923109026582245	0.064588041516878
HOG0000468	Atha__AT1G62500	HOG0016348	Atha__AT2G36640, Atha__AT3G53040	19	0.5111445059283753	0.6032143442218112	9.200357836513444e-05	0.6827977839335179	1.3015197363823475e-05	0.014797870924124122	0.024758395872575435
HOG0000477	Atha__AT1G12100	HOG0000750		8	0.6509032526249648	0.9327538455162548	9.752597162182008e-05	0.9529478458049888	3.3143960262001043e-05	0.015351825653673568	0.04289734869506547
HOG0000477	Atha__AT1G12100	HOG0010561	Atha__AT1G72880	14	0.5869009098223025	0.7517060853724745	5.96089032229593e-05	0.7384663687960392	8.200994666805756e-05	0.011184709002272303	0.06680745497153084
HOG0000480	Atha__AT2G29960, Atha__AT5G58710, Atha__AT3G55920	HOG0015593	Atha__AT3G45880	27	1.1446222760836855	0.6935974196884064	7.077400778141044e-08	0.7922956164714405	5.165696540371882e-10	7.146079601566572e-05	1.9083573253417692e-06
HOG0000483	Atha__AT3G62030	HOG0004968	Atha__AT2G03620	16	0.9253080831240752	0.7231407666617975	3.002143541004475e-05	0.8259602076124569	1.1005852200187752e-06	0.007095003292031518	0.003514003470515783
HOG0000483	Atha__AT3G62030	HOG0011131	Atha__AT5G40890, Atha__AT3G27170	18	0.4721907248915425	0.6253048740427068	9.353183071720144e-05	0.6901511351376681	1.9612643482449587e-05	0.014958246771522016	0.03207462120373696
HOG0000483	Atha__AT3G62030	HOG0013835	Atha__AT2G42770	18	1.11200173687605	0.6763939370601646	2.800279752740843e-05	0.6396698052421772	6.77596194348165e-05	0.006768962472452331	0.061570205728924514
HOG0000483	Atha__AT3G62030	HOG0017433	Atha__AT2G42560	14	1.5035963176880318	0.7801467203466108	2.8289671344334745e-05	0.7767226180412993	3.109511008397839e-05	0.006816036424095252	0.04153753959328479
HOG0000547	Atha__AT3G55560	HOG0009152	Atha__AT5G50530, Atha__AT5G50640, Atha__AT5G63490	22	0.5098070833593117	0.6013502184874904	2.2390131120921345e-05	0.7106937449166111	8.433564994662841e-07	0.005806211437319362	0.0027536708268675685
HOG0000662	Atha__AT1G76370, Atha__AT1G20650	HOG0015315	Atha__AT1G73930	33	0.5323806396944368	0.6322079942885424	3.249369923937477e-08	0.5255280793345535	1.8302900212067603e-06	3.789894196715975e-05	0.00550994282016638
HOG0000664	Atha__AT5G16500, Atha__AT3G02810	HOG0008581	Atha__AT2G16910	14	0.7925726104231758	0.8067619712462264	1.2862307412291073e-05	0.8239053254437869	7.3017039968523426e-06	0.003946906185410632	0.016569744579029943
HOG0000735	Atha__AT2G44745	HOG0011544	Atha__AT3G20390	27	1.3700201159133394	0.5703566186517497	5.284282286333499e-06	0.6240807083297926	9.55995314579869e-07	0.0020854368671142025	0.003093859338073451
HOG0000736	Atha__AT4G39410	HOG0013931	Atha__AT4G03240	24	0.6337939250318626	0.697666364770667	3.817509618180279e-07	0.6372204158790168	2.95070451119962e-06	0.00027985842157398857	0.008207951112473298
HOG0000750		HOG0015301	Atha__AT1G72990	16	0.3998500785628684	0.6891683798099582	6.887717173457289e-05	0.6830536332179932	7.92354858224969e-05	0.012285111959337376	0.06589026870953435
HOG0000759	Atha__AT2G18470	HOG0004667	Atha__AT1G47670	14	0.4043122172557383	0.7560797933225304	5.3451428228637135e-05	0.7613041903151794	4.680621207250762e-05	0.01041729398339514	0.0515229700320112
HOG0000764	Atha__AT1G26480	HOG0014907	Atha__AT5G03870	20	1.4616794624113	0.6145908768558194	4.310329875404611e-05	0.5858578777771496	8.403045414071616e-05	0.009040723004219476	0.06764850207669683
HOG0000764	Atha__AT1G26480	HOG0016867	Atha__AT1G17630	17	3.805040058064753	0.6713602205223981	5.712006598869081e-05	0.7191705113417916	1.70628083552246e-05	0.010881522167139933	0.029381334948076192
HOG0000775	Atha__AT5G10450, Atha__AT5G65430	HOG0013133	Atha__AT3G04550, Atha__AT5G28500	21	0.8586777931027914	0.5706533043505588	7.514123437689816e-05	0.5891060887164783	4.883285251352681e-05	0.012996401133332506	0.0527545179347332
HOG0000775	Atha__AT5G10450, Atha__AT5G65430	HOG0014501	Atha__AT5G64470	18	1.4174090489567102	0.636104257096786	7.348669155708258e-05	0.64297558684546	6.280599966390895e-05	0.012813514744983594	0.059432777813298594
HOG0000778	Atha__AT2G45050, Atha__AT3G60530	HOG0001736	Atha__AT1G13290	25	0.8436219993705426	0.5468993027788458	2.3999899781002024e-05	0.5106751479289939	5.987816056543968e-05	0.006092860783218424	0.057880479664152516
HOG0000813	Atha__AT5G57035, Atha__AT2G19410	HOG0016419	Atha__AT5G10700	27	0.7524255304179904	0.5515533823178388	9.161053844868494e-06	0.5049846368527686	3.2741619185489255e-05	0.0031017125164781475	0.042791647955933126
HOG0000816	Atha__AT1G17540, Atha__AT1G72760	HOG0006992	Atha__AT4G18130	23	0.4143090400655678	0.5826447412749131	2.2677426290749696e-05	0.6063053633082849	1.207628965263544e-05	0.005858475311841825	0.023488679482826753
HOG0000816	Atha__AT1G17540, Atha__AT1G72760	HOG0008379	Atha__AT3G43920	26	0.3918936138214651	0.5453080587384643	1.6541467927410232e-05	0.6828126524947038	1.9883242322014105e-07	0.004713917235977815	0.0007018575630450044
HOG0000816	Atha__AT1G17540, Atha__AT1G72760	HOG0009677	Atha__AT1G04530	22	0.6950720240045382	0.664816152103967	3.7843932485368455e-06	0.6240197089631211	1.226923625868884e-05	0.0016304044556536943	0.023745195618841478
HOG0000816	Atha__AT1G17540, Atha__AT1G72760	HOG0010078	Atha__AT4G27500	28	0.5808177598672131	0.5330190546627116	1.0353200875382889e-05	0.5541160402153551	5.579810391506231e-06	0.003378448720383237	0.013533362355927019
HOG0000816	Atha__AT1G17540, Atha__AT1G72760	HOG0014360	Atha__AT2G19270	23	0.8248207148284835	0.6590636110801007	2.570137173125496e-06	0.5507047837022919	5.0403950875056026e-05	0.0012203621717330453	0.05360013646184344
HOG0000816	Atha__AT1G17540, Atha__AT1G72760	HOG0015844	Atha__AT2G26230	23	0.4586477580404495	0.5410989756004451	6.34197841756881e-05	0.568444476557984	3.256970518157274e-05	0.011647912147413482	0.04269061068187309
HOG0000863	Atha__AT4G18450	HOG0018070		14	2.3848456120133	0.9418103373733522	8.984758029356707e-09	0.7384663687960392	8.200994666805756e-05	1.3110699403711553e-05	0.06680745497153084
HOG0000965	Atha__AT5G45780	HOG0013317	Atha__AT1G44000	25	1.492236363012737	0.6312032377328066	2.111872647835501e-06	0.6132094674556212	3.699462541181756e-06	0.0010540844773710648	0.009811013825143594
HOG0000965	Atha__AT5G45780	HOG0017238	Atha__AT3G18930	16	1.3809888790447802	0.7409907482620287	1.863610462686666e-05	0.6879238754325261	7.088454064639912e-05	0.005122182373238488	0.06243027370337166
HOG0001013	Atha__AT3G18400	HOG0012414	Atha__AT2G37300	23	2.5991748532750294	0.5404156558407461	6.445344769957266e-05	0.5390345498289304	6.658979085184156e-05	0.011767709468317507	0.06100931572921553
HOG0001016	Atha__AT3G04060, Atha__AT5G18270	HOG0016785	Atha__AT3G49260	18	2.0529626459707857	0.712128896741726	1.0742224434901294e-05	0.7425494775608359	4.317684006760913e-06	0.0034720673199679806	0.011084093359265587
HOG0001020	Atha__AT3G14240	HOG0006532	Atha__AT5G64090	17	2.067696636842256	0.7261103409204606	1.4085489271288211e-05	0.6621491733948481	7.068933644044626e-05	0.004211114180539655	0.06243027370337166
HOG0001022	Atha__AT4G34980	HOG0017743	Atha__AT3G09600	20	0.8128620331191126	0.5782141157314831	9.962011779476782e-05	0.5812629317655038	9.311509889394972e-05	0.015558670543275354	0.07066945793232232
HOG0001024	Atha__AT5G51750	HOG0011597	Atha__AT5G63110	22	1.1800890226657863	0.6091929359237007	1.8252669558789567e-05	0.5682316357935635	5.0964848365738827e-05	0.0050462895482950645	0.05392350982042049
HOG0001036		HOG0002472	Atha__AT5G03760	11	0.9523792358037986	0.8963654899402748	1.0042375624466576e-05	0.859834710743802	3.973774256558543e-05	0.0033067142079114555	0.04721260909091734
HOG0001039	Atha__AT3G16240	HOG0016088	Atha__AT1G61770	22	0.7959987003699706	0.5823559755421586	3.616014597838192e-05	0.5888460838255845	3.077041490743189e-05	0.008039706202762035	0.04130422689429803
HOG0001055	Atha__AT5G01700	HOG0015426	Atha__AT5G58370	24	0.708439078770383	0.6308606079560781	3.588128081316988e-06	0.6638706994328921	1.251888470572972e-06	0.0015669924361363667	0.003945044280609333
HOG0001073	Atha__AT2G07560, Atha__AT3G42640	HOG0009799	Atha__AT5G47900	24	1.6496174953728922	0.5196355568731772	7.075640082573545e-05	0.520907372400756	6.865036731420534e-05	0.012502327722372218	0.06186229945516702
HOG0001074	Atha__AT1G80660	HOG0011892	Atha__AT5G04810	14	0.8698667929817296	0.7872859257177399	2.3118666797677266e-05	0.7922956164714408	1.998540422478126e-05	0.00593960873481864	0.032438342084599565
HOG0001075	Atha__AT3G60330	HOG0007186	Atha__AT1G09575, Atha__AT1G57610	25	1.3458856532799706	0.7318837058887439	5.05462959003564e-08	0.6192479289940829	3.07378762355214e-06	5.435468406695634e-05	0.008449912600850493
HOG0001076	Atha__AT5G62670, Atha__AT3G47950	HOG0017938	Atha__AT3G28050	19	3.238037898441119	0.7091420784365837	6.127620999657475e-06	0.6944444444444445	9.40148143494542e-06	0.0023207633122555513	0.019861733780419683
HOG0001084	Atha__AT1G22610	HOG0007871	Atha__AT4G03140	21	1.2088889189857734	0.633954536760563	1.5780752015917608e-05	0.567380671276775	8.096085622580378e-05	0.004559931374478735	0.06653906027821715
HOG0001084	Atha__AT1G22610	HOG0008731	Atha__AT5G04930	30	0.4146421764201953	0.7403436879567336	1.0874404764217823e-09	0.510930770934458	9.089391240101022e-06	2.2340916956190917e-06	0.019440112510101772
HOG0001084	Atha__AT1G22610	HOG0017446	Atha__AT2G40230	17	1.691194087252064	0.7809235386649641	2.558004983340926e-06	0.7699202229911575	3.71678490515902e-06	0.0012164218445433845	0.009845980428468494
HOG0001086	Atha__AT1G04150	HOG0009205	Atha__AT3G63460, Atha__AT1G18830	28	1.2098498216855649	0.508685092892783	2.04547800535072e-05	0.5508613274877927	6.14913138387352e-06	0.005460430438901014	0.014594400146240733
HOG0001150	Atha__AT1G72570	HOG0007711	Atha__AT1G58370, Atha__AT4G08160, Atha__AT1G10050	31	0.3889054338560467	0.5210987687947415	4.57106412490942e-06	0.6018756503642039	2.942186348379495e-07	0.0018749129952517823	0.0010238797736134655
HOG0001150	Atha__AT1G72570	HOG0010870	Atha__AT1G20920, Atha__AT3G09620	28	0.9583750278244182	0.5811431819024969	2.423310390091096e-06	0.526756560729722	1.2375080103598824e-05	0.0011683064819700707	0.023839267826258507
HOG0001152	Atha__AT5G57390	HOG0010094	Atha__AT4G31300	30	0.8323041075556831	0.5078783337968882	9.942986125529864e-06	0.500804181138108	1.221769072464202e-05	0.0032820163596508946	0.02369914151406015
HOG0001153	Atha__AT3G20840, Atha__AT1G51190	HOG0002492	Atha__AT2G36100, Atha__AT3G11550, Atha__AT5G06200	19	2.01239327467028	0.6121098069562595	7.540608836627521e-05	0.6597999384425977	2.3945514344456727e-05	0.013026352956677633	0.03614209626360989
HOG0001153	Atha__AT3G20840, Atha__AT1G51190	HOG0015369	Atha__AT5G65250	19	1.9791406152365996	0.6346261540855783	4.466557773430663e-05	0.7541551246537395	1.4290128393433576e-06	0.009255742285559093	0.004440892852793794
HOG0001153	Atha__AT3G20840, Atha__AT1G51190	HOG0017223	Atha__AT4G28210	19	2.1214957880732483	0.8328221729882966	5.1592894371296704e-08	0.7329763004001231	2.920538442779957e-06	5.525480048415536e-05	0.008141485574941508
HOG0001157	Atha__AT5G03620	HOG0011606	Atha__AT5G62440	14	0.984037730044185	0.8468758562461849	3.1203421513719395e-06	0.7536529404661273	5.679818908691511e-05	0.0014115271413442522	0.056459808062749646
HOG0001157	Atha__AT5G03620	HOG0012601	Atha__AT1G31860	14	0.4444963458217297	0.7575604454915444	5.149225545321072e-05	0.7384663687960392	8.200994666805756e-05	0.010171456312103212	0.06680745497153084
HOG0001157	Atha__AT5G03620	HOG0014716	Atha__AT2G39805	11	0.6972366143558966	0.880986741873844	1.8848137593547683e-05	0.9111570247933886	4.988898739949763e-06	0.005161917274419807	0.012407876065313917
HOG0001157	Atha__AT5G03620	HOG0016874	Atha__AT1G56570	14	0.6014494368458043	0.7440339555583233	7.185374727130876e-05	0.8080231856056033	1.235870086560078e-05	0.012628255584930905	0.02383022058162266
HOG0001158	Atha__AT4G00230	HOG0015272	Atha__AT1G64600	19	0.5101742105129172	0.6328220835784812	4.663183675071609e-05	0.6371960603262541	4.199211365582816e-05	0.009522121120876095	0.04855146756858548
HOG0001167	Atha__AT5G45970	HOG0002358	Atha__AT1G05805, Atha__AT2G43140	21	1.7253906445129508	0.9069311369128634	3.0172183810855916e-11	0.6462489458593357	1.1312510246084533e-05	1.0751466524320449e-07	0.02248690044757985
