GeneA_HOG	GeneA_ID	GeneB_HOG	GeneB_ID	Overlapping_branches	Slope	P_R2	P_Pval	S_R2	S_Pval	P_FDR_Corrected_Pval	S_FDR_Corrected_Pval
HOG0000264	Atha__AT1G28310	HOG0014398	Atha__AT4G00060	16	0.366444974554209	0.7961514784514557	3.381114109724944e-06	0.7889619377162629	4.326250867975576e-06	0.0017718217492519515	0.004405734642594746
HOG0000264	Atha__AT1G28310	HOG0017521	Atha__AT5G57630	10	0.6212501889946774	0.8804582354986101	5.8727160263524445e-05	0.8824609733700641	5.484052998513666e-05	0.01300409440980757	0.035005786720551976
HOG0000269	Atha__AT3G21270, Atha__AT1G51700	HOG0014236	Atha__AT4G08960	17	0.5968218324565664	0.6964837842365452	3.0974594623543016e-05	0.7275086505190315	1.3543912055682996e-05	0.008512402745366401	0.012000768253813366
HOG0000275	Atha__AT2G28810	HOG0013533	Atha__AT3G12260	18	1.34473252488548	0.6255853441829516	9.2955609278056e-05	0.7004774426200876	1.4859874205555088e-05	0.017406638898263046	0.01297981674794607
HOG0000302	Atha__AT4G00340	HOG0013394	Atha__AT3G06050	17	0.7881986749632317	0.8449271437294283	1.852199449419423e-07	0.8047145328719726	1.066224654044324e-06	0.00018889094400229643	0.0011679496472505157
HOG0000302	Atha__AT4G00340	HOG0016660	Atha__AT1G56200, Atha__AT1G30475	14	2.701726275985185	0.8078331590851671	1.243350228419532e-05	0.8724791691824659	1.0279787693084366e-06	0.004535811020420052	0.001127584814061886
HOG0000627		HOG0006065	Atha__AT2G04030	22	0.0563722502573604	0.5457252067220583	8.61953843620469e-05	0.6293837505631383	1.05875146451817e-05	0.01659215306094941	0.009800724367374176
HOG0000658	Atha__AT2G30130	HOG0008354	Atha__AT2G36680, Atha__AT3G53120	25	0.7804362660945326	0.522250544794338	4.502814355700309e-05	0.5893514792899408	7.493148839559231e-06	0.010928789014261121	0.007239737926751906
HOG0000658	Atha__AT2G30130	HOG0013976	Atha__AT1G32160	24	0.9185184246710294	0.5149494743026098	7.903850322518179e-05	0.5527599243856332	3.139215353812126e-05	0.015729081030778785	0.023520509128157754
HOG0000707	Atha__AT5G03150, Atha__AT3G45260, Atha__AT5G60470	HOG0004084	Atha__AT4G26520, Atha__AT4G26530	18	1.2731509529111134	0.6656162664552563	3.664371602239507e-05	0.6833095304277813	2.3456553098215367e-05	0.009542099446743191	0.018758614462949446
HOG0000707	Atha__AT5G03150, Atha__AT3G45260, Atha__AT5G60470	HOG0004625	Atha__AT2G18750, Atha__AT4G25800, Atha__AT5G57580	17	1.6331268015292766	0.6653973125092965	6.561331367849617e-05	0.6581663302575934	7.738036180608982e-05	0.013962135265138337	0.04396221495171918
HOG0000707	Atha__AT5G03150, Atha__AT3G45260, Atha__AT5G60470	HOG0011576	Atha__AT5G64610, Atha__AT5G09740	18	0.7505204945991464	0.7402586727299053	4.640953097545104e-06	0.8492887351018837	5.617518611953259e-08	0.0022383688909546505	6.417980730697885e-05
HOG0000715	Atha__AT4G18780	HOG0014247	Atha__AT3G47610	31	1.6787698313857364	0.573467777843613	8.168683571732915e-07	0.6667249284599377	2.1325920995212543e-08	0.0005989735454625491	2.4425225148813287e-05
HOG0000715	Atha__AT4G18780	HOG0016135	Atha__AT1G19720	29	2.259781555491934	0.5502817346179758	4.12208026192344e-06	0.5518367346938773	3.928839184024947e-06	0.0020506895343689	0.004040522068332871
HOG0000715	Atha__AT4G18780	HOG0016178	Atha__AT5G01110	22	2.368341364553115	0.5993601670467115	2.356709061517e-05	0.5563761601126883	6.742903590223001e-05	0.0070761728938031855	0.04032330019418507
HOG0000715	Atha__AT4G18780	HOG0018830		14	9.806538296491508	0.7637909839793271	4.389619583434268e-05	0.7460403332930806	6.846377605646043e-05	0.010740429266844492	0.040663466066637725
HOG0000717	Atha__AT5G17420	HOG0002997	Atha__AT4G24250	24	1.8882995282550423	0.5361601231071359	4.749657492369912e-05	0.6596264650283553	1.4412573127324292e-06	0.011331346232766193	0.0015644346717502559
HOG0000735	Atha__AT2G24430	HOG0014593	Atha__AT5G47520	24	0.69115233795022	0.5121966747652426	8.430953340502064e-05	0.5360786389413988	4.7591568172706846e-05	0.01636052886808037	0.03164857904568104
HOG0000749		HOG0002150	Atha__AT1G22480, Atha__AT1G72230	6	0.9155498468290127	0.9973885296658992	2.5596459713671918e-06	1.0	0.0	0.0014336587962624659	0.0
HOG0000749		HOG0014266	Atha__AT3G63480	18	0.4019724905849371	0.7946634487360359	6.865769507847382e-07	0.7712791053089532	1.6482702612246244e-06	0.0005220472798479333	0.001779271795250533
HOG0000795	Atha__AT2G42590	HOG0015068	Atha__AT3G54690	17	0.4381998268770183	0.7353791517464736	1.082148472475412e-05	0.6621491733948481	7.068933644044626e-05	0.004108320825390873	0.04139696913703774
HOG0000795	Atha__AT2G42590	HOG0017016	Atha__AT1G09190	14	0.6283020456191588	0.8014022632763943	1.5199058611076138e-05	0.8399420359859922	4.084158819686066e-06	0.005226840937395602	0.004183602419000986
HOG0000810	Atha__AT5G45780	HOG0014760	Atha__AT1G25500	31	0.850248631129755	0.5772106912498873	7.167683059648384e-07	0.5002139698231011	8.644009302918693e-06	0.00053903830995615	0.008209924952215857
HOG0000824	Atha__AT1G16220, Atha__AT1G79630	HOG0009914	Atha__AT5G02970, Atha__AT3G09690	22	0.512240379956386	0.6326241528047769	9.675745002200274e-06	0.6063053633082849	1.968756752930951e-05	0.0037979198529306253	0.016364544306854696
HOG0000824	Atha__AT1G16220, Atha__AT1G79630	HOG0011858	Atha__AT3G48260	19	0.5064074479714777	0.6069375506071941	8.469719673931981e-05	0.6371960603262541	4.199211365582816e-05	0.016405793410624068	0.029084502678983996
HOG0000825	Atha__AT5G36250, Atha__AT3G02750	HOG0015023	Atha__AT5G11580	17	1.445607749087824	0.7784679558891776	2.7848076410898546e-06	0.6782006920415226	4.857553344934705e-05	0.0015287488547825216	0.03208488005136122
HOG0000835	Atha__AT5G03720	HOG0015282	Atha__AT3G63190	15	0.8752198515337863	0.7191619305263034	6.493003031010183e-05	0.7224999999999998	5.995888525311016e-05	0.01386928725685733	0.037030179026763956
HOG0000868	Atha__AT1G73190, Atha__AT1G17810	HOG0002565	Atha__AT1G65550, Atha__AT5G25420, Atha__AT1G49960	15	0.9474166131440056	0.7237295540236615	5.821169376240448e-05	0.7044005102040815	9.136935846519936e-05	0.012928516917984082	0.048606144862299215
HOG0000901	Atha__AT1G80660	HOG0004538	Atha__AT3G08560	19	1.9963945017311795	0.7284189473058789	3.381499421582406e-06	0.6040289319790706	9.035869292794897e-05	0.0017718217492519515	0.04840604219738148
HOG0000901	Atha__AT1G80660	HOG0013706	Atha__AT1G12050	18	1.33356610001586	0.7032010584872314	1.378974296843628e-05	0.6562839138153768	4.594554343625327e-05	0.004878734767297679	0.030887906662103008
HOG0000943	Atha__AT3G58160, Atha__AT1G08730, Atha__AT1G54560	HOG0011687	Atha__AT1G61790, Atha__AT1G11560	25	2.374150359780533	0.7811200140524422	4.760129297328673e-09	0.508478698224852	6.316066872715697e-05	9.381562633239117e-06	0.038436287182359405
HOG0000948	Atha__AT1G17580, Atha__AT5G20490	HOG0005212	Atha__AT3G05327, Atha__AT3G63120	28	1.9129020006263715	0.5455310670741239	7.199300959389184e-06	0.5164786309115622	1.6505104202936965e-05	0.0030774375283343395	0.014132110908994305
HOG0000948	Atha__AT1G17580, Atha__AT5G20490	HOG0008501	Atha__AT1G75850, Atha__AT3G51310, Atha__AT2G17790	31	0.8557810128203455	0.7139833832650275	2.2509947412865474e-09	0.7054645226326746	3.464012360639093e-09	4.960112608155752e-06	3.976606147068979e-06
HOG0000948	Atha__AT1G17580, Atha__AT5G20490	HOG0012464	Atha__AT2G01760	29	3.576902512342919	0.5732986959461492	1.991458989512651e-06	0.5518367346938773	3.928839184024947e-06	0.001186519716792368	0.004040522068332871
HOG0000948	Atha__AT1G17580, Atha__AT5G20490	HOG0012586	Atha__AT2G01430, Atha__AT1G70920	26	1.4891880026811408	0.5494354525774269	1.4778006680130482e-05	0.5438117028270875	1.722738670133481e-05	0.0051245112562546555	0.0146437729801963
HOG0000948	Atha__AT1G17580, Atha__AT5G20490	HOG0014230	Atha__AT5G46280	31	1.4977705976047588	0.5221488606469684	4.423894134390729e-06	0.5826367390738816	5.918476386724172e-07	0.002160438555543058	0.0006598409507376666
HOG0000958	Atha__AT5G50860	HOG0016429	Atha__AT2G25570	18	0.7386898422234426	0.7382724581004275	4.938290862185969e-06	0.6330838022026472	7.86687183973289e-05	0.002342080423523701	0.044424528618176085
HOG0000961		HOG0013625	Atha__AT1G11800	12	2.499326002845444	0.8015613661300566	8.292027656524351e-05	0.8520710059171599	1.8621951098680987e-05	0.016193052428343402	0.015647958153259294
HOG0000961		HOG0019056	Atha__AT4G28560	7	5.529610430586991	0.9637838711461478	8.586878564367426e-05	1.0	0.0	0.01655576744037888	0.0
HOG0000965	Atha__AT3G13550	HOG0015844	Atha__AT1G64550	18	0.2657917404964507	0.7532253395821525	3.0579591612446123e-06	0.6298035807664004	8.46599736041262e-05	0.001641173698368226	0.04643943973176269
HOG0000990	Atha__AT5G03620	HOG0006983	Atha__AT4G36380	17	0.5928985461091891	0.6472884753395235	9.856192415612816e-05	0.6782006920415226	4.857553344934705e-05	0.01805067966728292	0.03208488005136122
HOG0001063	Atha__AT2G30010, Atha__AT5G58600	HOG0001384	Atha__AT3G24715, Atha__AT1G04700	30	1.0481239140848315	0.5041563413827594	1.108515746248949e-05	0.5564263840307052	2.230482325686005e-06	0.004180756693853434	0.0023709035959718445
HOG0001074	Atha__AT5G49130	HOG0001911	Atha__AT1G16920	12	0.485472530049275	0.9120731638884768	1.343570554473317e-06	0.8392097413076437	2.8428045348547105e-05	0.0008787316061099644	0.021770039092875976
HOG0001074	Atha__AT5G49130	HOG0015630	Atha__AT5G42310	16	0.6440653754174746	0.8125196371847908	1.865621010253585e-06	0.7477162629757786	1.544234049652656e-05	0.0011306321550061896	0.013376426241811389
HOG0001076	Atha__AT2G38510	HOG0013384	Atha__AT3G05000	15	0.2854711018479313	0.7923066688117328	8.772076997442634e-06	0.7408290816326526	3.805525022664781e-05	0.0035446797963692178	0.027131087160095917
HOG0001076	Atha__AT2G38510	HOG0014232	Atha__AT1G62940	13	0.323762166033727	0.7670826091355177	8.687439578506497e-05	0.811979229561647	2.613862202954826e-05	0.01667349704071101	0.020430444254270118
HOG0001076	Atha__AT2G38510	HOG0015237	Atha__AT2G42710	13	0.8345668958829209	0.7926589017938876	4.52084096306957e-05	0.7728535201062673	7.54456235935913e-05	0.010959773557720112	0.0432856816203637
HOG0001081	Atha__AT5G09810	HOG0017597	Atha__AT1G08990, Atha__AT1G54940	14	5.76469475718743	0.8109216301717103	1.126372261379756e-05	0.8001400797005194	1.579830848680049e-05	0.004229949125165422	0.013632071258649008
HOG0001162	Atha__AT5G55910, Atha__AT4G26610	HOG0014859	Atha__AT2G28070	15	0.3803057693124753	0.7300252410608677	4.993081393393436e-05	0.7971938775510203	7.494736064568256e-06	0.01170862902283661	0.007239737926751906
HOG0001184	Atha__AT1G68620	HOG0010951	Atha__AT1G72650, Atha__AT1G17460	21	0.8944261605891546	0.705568692391665	1.9039507639748336e-06	0.5772052622701971	6.461161103085645e-05	0.0011468662824328682	0.03901414106692081
HOG0001184	Atha__AT1G68620	HOG0016278	Atha__AT1G10790	24	4.655936991634492	0.6819818638558724	6.726455553176784e-07	0.6124763705103968	6.204412590136936e-06	0.0005140567301667521	0.0061149565684153855
HOG0001195	Atha__AT1G54330	HOG0014154	Atha__AT3G20260	15	0.3931027087856343	0.80917863360315	5.012657844270127e-06	0.8359183673469384	1.853112130892652e-06	0.0023661994529352295	0.001989751962325611
HOG0001198	Atha__AT1G03520, Atha__AT4G03340	HOG0004364	Atha__AT5G66550, Atha__AT2G25500	31	0.6678113294036705	0.5155794912856843	5.422950638900025e-06	0.5975040647762748	3.458340919757739e-07	0.0025044428179362625	0.0003895318639761408
HOG0001198	Atha__AT1G03520, Atha__AT4G03340	HOG0011708	Atha__AT4G02660, Atha__AT1G03060	31	0.6876277926209944	0.7040661842868282	3.713635921197163e-09	0.5362018730489074	2.835886431461313e-06	7.614153791269352e-06	0.002983000580382517
HOG0001198	Atha__AT1G03520, Atha__AT4G03340	HOG0012464	Atha__AT2G01760	28	1.4961115993604734	0.5739147704353098	3.043877110012934e-06	0.5411547100013212	8.183577877063854e-06	0.0016363355339442747	0.007835994814443097
HOG0001199	Atha__AT2G37585	HOG0016646		24	0.181150451731099	0.72462842606991	1.343393470301707e-07	0.578922495274102	1.5853058572753522e-05	0.00014562488937606646	0.013660742381211866
HOG0001218	Atha__AT5G45970	HOG0016355	Atha__AT1G71750	23	1.996738431117816	0.6552760536252855	2.8935910993130195e-06	0.661361097658142	2.39033053966764e-06	0.001572428287720061	0.0025345580063032614
HOG0001336		HOG0004801	Atha__AT3G27960, Atha__AT1G27500	18	0.2029833038892133	0.6598529789313384	4.216745459502229e-05	0.636372543694573	7.304134709663055e-05	0.010452672353130238	0.04233499550999158
HOG0001336		HOG0004859	Atha__AT3G06550	17	0.09721985535513	0.7080660282561225	2.297404942489208e-05	0.6621491733948481	7.068933644044626e-05	0.006958930294698205	0.04139696913703774
HOG0001336		HOG0004622		15	0.1856228139840777	0.8167968972259466	3.831197710027663e-06	0.7164413265306119	6.923823609737207e-05	0.0019474153448585266	0.04091275335069783
HOG0001336		HOG0012208	Atha__AT2G26910	17	0.1524139913520057	0.7382153816427266	9.964924355968272e-06	0.6541955017301039	8.459695101481672e-05	0.0038742800459583503	0.04643943973176269
HOG0001336		HOG0013593	Atha__AT1G19600	17	0.192563615130665	0.7187456012020531	1.726173002976736e-05	0.6862985390234526	3.992311055905374e-05	0.005700234896635291	0.027980914613308587
HOG0001336		HOG0013889	Atha__AT5G17710	18	0.2503863879015181	0.7133607241892346	1.037225862838438e-05	0.6663546196274394	3.598441737777743e-05	0.003984619263149882	0.026007834305493322
HOG0001336		HOG0017247		15	0.2877438957950471	0.7481865526917563	3.142835897393089e-05	0.8424617346938775	1.4176968515006258e-06	0.0085965027165676	0.0015396368982613284
HOG0001339	Atha__AT4G11660, Atha__AT5G62020	HOG0011402	Atha__AT3G59870, Atha__AT2G43945	19	2.000157176921764	0.7837272306647252	4.727701615140288e-07	0.631606648199446	4.799963631920996e-05	0.00039110984987847597	0.03187399909120618
HOG0001357	Atha__AT1G18890, Atha__AT1G74740	HOG0019055	Atha__AT2G17670	15	6.622727696454203	0.732077386184619	4.745918991535403e-05	0.7408290816326526	3.805525022664781e-05	0.011327788876592564	0.027131087160095917
HOG0001381	Atha__AT4G17770	HOG0005538	Atha__AT3G20640	17	1.6472897050010171	0.6681267867632753	6.159755248745468e-05	0.7108804306036142	2.1328100245193365e-05	0.013388623966697029	0.017478482342264404
HOG0001381	Atha__AT4G17770	HOG0015190	Atha__AT4G30720	16	1.117747406866321	0.6789577019527167	8.690554736747059e-05	0.7477162629757786	1.544234049652656e-05	0.01667599608214343	0.013376426241811389
HOG0001381	Atha__AT4G17770	HOG0015939	Atha__AT2G27610	16	1.622783905909832	0.8052028019619905	2.44844595341048e-06	0.7630536332179929	9.869651666147378e-06	0.0013880111982628371	0.009210131908617662
HOG0001385	Atha__AT5G57610	HOG0003923	Atha__AT5G43020, Atha__AT5G67200, Atha__AT3G50230	30	1.2460990178913605	0.5386124066998743	3.92735793278733e-06	0.6432075684142929	9.917815913753137e-08	0.00197915979255226	0.00011293087552831644
HOG0001392	Atha__AT4G24760, Atha__AT5G14390, Atha__AT3G01690	HOG0011585	Atha__AT2G18876, Atha__AT5G57410	26	1.0324279280943582	0.6855685710229505	1.78741259462603e-07	0.5796805025933229	6.26980373142426e-06	0.00018352999071254242	0.006173752135366786
HOG0001432	Atha__AT2G33770	HOG0015676	Atha__AT5G66130	17	0.5651191740771107	0.7705480367620609	3.640118832801896e-06	0.7316957420222993	1.2029379167269173e-05	0.0018714992042501222	0.010898016815911482
HOG0001438	Atha__AT1G64040, Atha__AT4G11240	HOG0001899	Atha__AT5G66920, Atha__AT2G23630, Atha__AT4G37160	18	1.8501260401480784	0.6630950370072652	3.897611432383554e-05	0.7074042478867598	1.2271367358194706e-05	0.00993549579962259	0.011084593981470344
HOG0001567	Atha__AT2G13680	HOG0015111	Atha__AT3G51290	24	1.1720742324887223	0.5206307313818731	6.910350595262465e-05	0.5171485822306238	7.504696733116017e-05	0.014430957967411435	0.043195223630009445
HOG0001569	Atha__AT3G14570	HOG0012863	Atha__AT5G54850	21	2.192509914786972	0.6029071919101624	3.494874663263951e-05	0.587114184516782	5.120304298510372e-05	0.00924956395542932	0.03330434241502706
HOG0001569	Atha__AT3G14570	HOG0012685	Atha__AT5G11040	22	0.5797242933164558	0.5807642254614835	3.760656681461264e-05	0.5665303444254173	5.307742527349435e-05	0.009704050848630725	0.034211727197856104
HOG0001577	Atha__AT1G65560	HOG0007284	Atha__AT2G31200	25	0.7519667227041479	0.557117777704311	1.8313681099165683e-05	0.5682840236686391	1.353535484947291e-05	0.0059485222020694	0.012000768253813366
HOG0001577	Atha__AT1G65560	HOG0011198	Atha__AT3G24350	26	1.2004257744320093	0.5941799230311209	4.069731110097303e-06	0.6166947476075678	2.018128489950074e-06	0.0020314113632988184	0.002158324089858482
HOG0001600	Atha__AT1G24530	HOG0017228	Atha__AT2G44500	18	0.3467853827643433	0.7125676205749504	1.0609146947786856e-05	0.636372543694573	7.304134709663055e-05	0.00404957729724097	0.04233499550999158
HOG0001653	Atha__AT2G31570, Atha__AT2G43350	HOG0015644	Atha__AT3G24430	20	0.3646002388919989	0.578118445255467	9.98306892477769e-05	0.6472383967437388	1.900592442570448e-05	0.018201171619782453	0.01592089559144644
HOG0001653	Atha__AT2G31570, Atha__AT2G43350	HOG0015956	Atha__AT3G24500	15	0.7139389059541644	0.7320564554033211	4.748386127015497e-05	0.8099999999999998	4.871970948735606e-06	0.01133106863930533	0.004921131070986236
HOG0001660	Atha__AT1G09790	HOG0013114	Atha__AT1G07645	25	1.6680723895029257	0.525010564104414	4.202944918831673e-05	0.5659668639053255	1.4420529590621073e-05	0.010436693225915221	0.012640506233789199
HOG0001660	Atha__AT1G09790	HOG0014457	Atha__AT2G01860	22	0.8624981102840013	0.6079355038690654	1.886542789577976e-05	0.5413170533097865	9.526457164774288e-05	0.006064239779145715	0.04985624973267101
HOG0001713	Atha__AT1G68640	HOG0015765	Atha__AT2G36910	25	0.3579857757704694	0.5672095927853529	1.393939013514666e-05	0.5964591715976331	6.097794652172734e-06	0.004917670950831219	0.006019981125246307
HOG0001725		HOG0014091	Atha__AT1G68185	18	0.9415823776094916	0.6276306552449294	8.884761074128458e-05	0.6765020059406087	2.7926170666106315e-05	0.016900658883704265	0.02148185754146256
HOG0001877	Atha__AT1G07880	HOG0016478	Atha__AT2G05320	16	1.4417232918010785	0.8104814706871892	2.014470584280532e-06	0.7837456747404844	5.147147576842463e-06	0.0011964142095851637	0.005170408663236699
HOG0001884	Atha__AT3G54770	HOG0017831		15	3.097970600058742	0.7836679981586296	1.1485418474950086e-05	0.7408290816326526	3.805525022664781e-05	0.004285066256022049	0.027131087160095917
HOG0001935	Atha__AT1G21010, Atha__AT1G76600	HOG0008650	Atha__AT5G19790	13	0.7206461945220879	0.8366974723365753	1.1891547798652451e-05	0.8021072334259146	3.480972994482087e-05	0.004391433215475855	0.02534888571696522
HOG0001935	Atha__AT1G21010, Atha__AT1G76600	HOG0015978	Atha__AT1G04540, Atha__AT2G33320	17	0.614266575505072	0.7568744167715911	5.662253304232325e-06	0.7067534121491734	2.3778924285945867e-05	0.0025837053049275077	0.0189366967350701
HOG0001944	Atha__AT5G46150	HOG0012427	Atha__AT1G20930, Atha__AT1G76540	23	0.4366086079616206	0.6008959369493215	1.3991360694410068e-05	0.5759190113890233	2.695768078863082e-05	0.004929274213906826	0.020918739230040412
HOG0001944	Atha__AT5G46150	HOG0014523	Atha__AT5G08720	23	0.3245497831560518	0.5274877204671059	8.715054474268095e-05	0.6327479338842976	5.711888796228413e-06	0.01670415960144855	0.005676309679095175
HOG0001944	Atha__AT5G46150	HOG0014487	Atha__AT5G63840	25	0.2866598453512978	0.5401298088379308	2.8617563744555524e-05	0.5905331360946746	7.242520764203879e-06	0.008073303103020553	0.007042449671933832
HOG0001977	Atha__AT4G01600	HOG0002560	Atha__AT5G19350	19	0.3394492719658948	0.6705276392257828	1.811085582359531e-05	0.6232686980609419	5.83869193095435e-05	0.005900090205906438	0.03647089870703638
HOG0001977	Atha__AT4G01600	HOG0003525	Atha__AT2G16750, Atha__AT4G35030	22	0.3058618903627734	0.5857583519815848	3.323631977307802e-05	0.5413170533097865	9.526457164774288e-05	0.008937162533044071	0.04985624973267101
HOG0001977	Atha__AT4G01600	HOG0008832	Atha__AT4G32010, Atha__AT2G30470	24	0.462480182935678	0.708075842884623	2.579509809721196e-07	0.520907372400756	6.865036731420534e-05	0.00024481720113535515	0.04074805927813683
HOG0001977	Atha__AT4G01600	HOG0009912	Atha__AT1G54710, Atha__AT1G03380	24	0.3860956121782195	0.5882226844083935	1.2313859608270064e-05	0.5488877126654061	3.462020553240084e-05	0.0045022541572233375	0.025291825482905133
HOG0001989		HOG0005225	Atha__AT5G48850	7	0.899039910723087	0.9735530474471136	3.89910193314298e-05	1.0	0.0	0.009937421577301106	0.0
HOG0002067	Atha__AT5G25310	HOG0012235	Atha__AT3G61350	22	0.8770667171520518	0.7228093746012704	5.457318764663446e-07	0.6080653198960223	1.880131495974425e-05	0.00043760508547599725	0.015767904309982796
HOG0002071	Atha__AT4G34500	HOG0017297	Atha__AT2G40220	22	1.3685897190649965	0.6043038698955194	2.0741373394378432e-05	0.5853848358697008	3.354646476630029e-05	0.006480464248528202	0.02462610212883794
HOG0002076		HOG0013788	Atha__AT4G23895	11	0.651275162128579	0.969846309548028	3.7604488608019196e-08	0.8767768595041325	2.208207644917754e-05	5.225242395776396e-05	0.017914665637003606
HOG0002079	Atha__AT2G33100	HOG0002253	Atha__AT3G28180	17	0.677657537076812	0.6565568686163802	8.023763115189144e-05	0.6581663302575934	7.738036180608982e-05	0.0158830473249717	0.04396221495171918
HOG0002150	Atha__AT1G22480, Atha__AT1G72230	HOG0019135	Atha__AT2G30480	17	1.2905756440246572	0.7592567094429858	5.252081314414712e-06	0.7915765570934257	1.7498572958917092e-06	0.0024472487631720828	0.0018845230686923343
HOG0002174	Atha__AT3G17090	HOG0013360	Atha__AT4G29380	25	0.723565959148925	0.6268949241184855	2.420974669415904e-06	0.5073822485207099	6.486059205829322e-05	0.0013757077775329587	0.03912059220201194
